run_id,production_date,month,plant,production_line,shift,fabric_type,customer_segment,target_meters,actual_meters,good_meters,defect_meters,defect_type,material_issued_kg,waste_kg,downtime_minutes,machine_speed_rpm,operators_count,energy_kwh,order_value_inr,delivery_status,quality_grade
TR00595,2025-04-28,Apr,Jaipur,JA-L02,Morning,Blend,Domestic Brand,1191,1124.8,1118.1,6.7,Weaving,300.0,12.2,34,746,7,289.7,139475.2,On Time,A
TR00607,2025-04-28,Apr,Surat,SU-L03,Morning,Cotton,Wholesaler,1045,909.3,884.6,24.7,Finishing,285.0,12.9,24,897,7,178.7,120027.6,On Time,B
TR01404,2025-04-28,Apr,Ludhiana,LU-L03,Morning,Viscose,Wholesaler,1054,978.2,940.2,38.0,Shade Variation,306.6,12.8,27,776,8,178.8,144773.6,On Time,B
TR00066,2025-04-29,Apr,Jaipur,JA-L02,Evening,Polyester,Exporter,834,771.7,749.5,22.2,Finishing,210.0,10.4,21,852,12,181.9,83343.6,On Time,B
TR01249,2025-04-29,Apr,Jaipur,JA-L03,Morning,Blend,Fashion House,1051,1086.5,1059.5,27.0,Stain,327.1,12.7,34,785,12,210.0,134726.0,On Time,A
TR01388,2025-04-29,Apr,Ludhiana,LU-L01,Morning,Cotton,Domestic Brand,1139,1147.6,1135.5,12.1,Yarn Break,326.5,16.1,11,659,7,256.8,151483.2,On Time,A
TR00632,2025-04-30,Apr,Delhi NCR,DE-L02,Night,Cotton,Exporter,1002,880.9,846.4,34.5,Shade Variation,235.6,9.3,62,793,9,161.4,116278.8,On Time,B
TR00646,2025-04-30,Apr,Delhi NCR,DE-L03,Night,Viscose,Wholesaler,1160,1080.7,1048.9,31.8,Weaving,290.0,16.4,4,869,12,241.9,159943.6,Late,B
TR01095,2025-04-30,Apr,Delhi NCR,DE-L03,Morning,Polyester,Exporter,802,728.8,706.1,22.7,Shade Variation,226.8,3.4,12,908,5,177.4,78710.4,On Time,B
TR00077,2025-05-01,May,Ludhiana,LU-L01,Morning,Viscose,Domestic Brand,1105,1081.7,1046.6,35.1,Yarn Break,304.5,13.5,19,722,5,242.2,160091.6,On Time,B
TR00254,2025-05-01,May,Delhi NCR,DE-L03,Evening,Denim,Exporter,887,816.7,791.5,25.2,Weaving,216.0,4.9,12,676,6,149.1,142922.5,Late,B
TR01145,2025-05-01,May,Surat,SU-L02,Evening,Polyester,Domestic Brand,1175,1066.9,1049.6,17.3,Shade Variation,316.7,7.5,14,667,7,249.6,115225.2,On Time,A
TR00294,2025-05-02,May,Ludhiana,LU-L01,Evening,Blend,Fashion House,1120,1077.2,1029.8,47.4,Shade Variation,330.1,12.0,48,840,6,221.7,133572.8,On Time,B
TR00487,2025-05-02,May,Delhi NCR,DE-L03,Evening,Polyester,Fashion House,853,780.7,765.5,15.2,Weaving,211.4,6.8,29,641,6,208.4,84315.6,On Time,A
TR00738,2025-05-02,May,Surat,SU-L03,Evening,Cotton,Fashion House,1023,925.6,913.9,11.7,Finishing,254.2,11.9,17,902,12,199.5,122179.2,On Time,A
TR01030,2025-05-02,May,Surat,SU-L01,Night,Viscose,Exporter,845,743.4,707.1,36.3,Finishing,235.6,11.4,8,870,5,152.0,110023.2,On Time,B
TR01069,2025-05-02,May,Surat,SU-L01,Night,Cotton,Exporter,1000,736.9,708.0,28.9,Stain,194.1,6.4,46,669,11,152.2,97270.8,On Time,B
TR01494,2025-05-02,May,Delhi NCR,DE-L02,Morning,Blend,Domestic Brand,1048,914.1,876.9,37.2,Stain,257.5,11.6,6,766,7,208.6,113348.4,On Time,B
TR00169,2025-05-03,May,Surat,SU-L03,Morning,Blend,Wholesaler,1194,1144.2,1117.5,26.7,Weaving,322.3,11.4,13,698,12,285.5,141880.8,On Time,A
TR00371,2025-05-03,May,Ludhiana,LU-L01,Night,Denim,Domestic Brand,818,780.6,761.4,19.2,Yarn Break,246.9,12.6,28,624,10,188.8,136605.0,On Time,A
TR00199,2025-05-04,May,Jaipur,JA-L01,Morning,Polyester,Wholesaler,948,932.4,897.7,34.7,Shade Variation,281.5,10.0,28,863,12,235.0,100699.2,On Time,B
TR00627,2025-05-04,May,Ludhiana,LU-L01,Night,Denim,Exporter,1170,1010.7,978.6,32.1,Finishing,306.5,14.9,48,907,9,270.1,176872.5,On Time,B
TR01142,2025-05-04,May,Ludhiana,LU-L01,Evening,Viscose,Domestic Brand,1087,876.5,858.9,17.6,Yarn Break,238.6,10.2,31,890,11,217.1,129722.0,On Time,A
TR01176,2025-05-04,May,Delhi NCR,DE-L01,Evening,Blend,Wholesaler,1205,1123.4,1075.7,47.7,Weaving,341.4,13.7,55,714,10,279.7,139301.6,On Time,B
TR01160,2025-05-05,May,Jaipur,JA-L03,Morning,Viscose,Wholesaler,1202,1143.4,1097.7,45.7,Yarn Break,358.2,12.8,19,642,7,305.3,169223.2,On Time,B
TR01330,2025-05-05,May,Delhi NCR,DE-L02,Night,Viscose,Exporter,892,791.7,757.4,34.3,Finishing,211.1,5.9,18,636,6,163.4,117171.6,On Time,B
TR00197,2025-05-06,May,Ludhiana,LU-L01,Evening,Denim,Wholesaler,790,673.2,645.4,27.8,Shade Variation,207.7,4.7,73,859,10,138.3,117810.0,On Time,B
TR00991,2025-05-06,May,Delhi NCR,DE-L02,Night,Denim,Exporter,819,713.6,681.9,31.7,Weaving,221.0,12.8,21,695,9,170.2,124880.0,On Time,B
TR01357,2025-05-06,May,Ludhiana,LU-L02,Night,Polyester,Domestic Brand,1065,995.4,944.7,50.7,Finishing,303.9,14.3,42,638,8,252.0,107503.2,On Time,C
TR01372,2025-05-06,May,Delhi NCR,DE-L02,Morning,Cotton,Wholesaler,935,876.5,834.2,42.3,Weaving,244.1,8.5,13,815,12,224.0,115698.0,On Time,B
TR00139,2025-05-07,May,Delhi NCR,DE-L02,Night,Cotton,Domestic Brand,1039,1023.8,1001.6,22.2,Stain,308.7,10.9,51,635,7,264.5,135141.6,On Time,A
TR00268,2025-05-07,May,Jaipur,JA-L01,Night,Polyester,Wholesaler,895,869.9,853.0,16.9,Yarn Break,237.7,7.5,112,637,8,219.5,93949.2,Late,A
TR01236,2025-05-07,May,Jaipur,JA-L02,Morning,Blend,Domestic Brand,1154,995.9,971.4,24.5,Stain,299.1,10.9,28,680,11,257.5,123491.6,On Time,A
TR01383,2025-05-07,May,Jaipur,JA-L03,Morning,Viscose,Exporter,1120,1118.3,1103.4,14.9,Yarn Break,343.6,14.8,9,782,7,243.3,165508.4,On Time,A
TR01407,2025-05-07,May,Delhi NCR,DE-L02,Night,Polyester,Domestic Brand,806,723.0,692.0,31.0,Finishing,217.9,6.4,22,719,7,144.0,78084.0,On Time,B
TR01312,2025-05-08,May,Delhi NCR,DE-L02,Night,Cotton,Exporter,945,821.3,779.9,41.4,Finishing,244.9,10.0,52,869,9,191.7,108411.6,On Time,C
TR00979,2025-05-09,May,Delhi NCR,DE-L01,Evening,Polyester,Domestic Brand,899,847.5,810.6,36.9,Stain,223.5,11.6,59,687,11,232.1,91530.0,On Time,B
TR01363,2025-05-09,May,Delhi NCR,DE-L02,Evening,Polyester,Wholesaler,842,768.0,730.4,37.6,Weaving,212.8,8.8,45,815,6,184.6,82944.0,On Time,B
TR00044,2025-05-10,May,Delhi NCR,DE-L02,Evening,Denim,Fashion House,1173,1071.8,1058.7,13.1,Yarn Break,342.9,18.4,92,722,11,227.9,187565.0,On Time,A
TR00521,2025-05-11,May,Jaipur,JA-L03,Evening,Blend,Wholesaler,822,782.0,762.6,19.4,Yarn Break,239.5,11.0,31,784,9,204.3,96968.0,On Time,A
TR00765,2025-05-12,May,Jaipur,JA-L03,Morning,Denim,Fashion House,940,931.3,903.4,27.9,Weaving,266.2,10.4,7,745,9,185.0,162977.5,On Time,B
TR00998,2025-05-12,May,Surat,SU-L02,Evening,Cotton,Wholesaler,944,867.5,847.4,20.1,Finishing,276.0,11.8,32,758,12,180.7,114510.0,On Time,A
TR00053,2025-05-13,May,Jaipur,JA-L01,Evening,Cotton,Fashion House,1127,1041.7,999.6,42.1,Weaving,300.8,15.9,33,804,10,248.5,137504.4,Late,B
TR00194,2025-05-13,May,Surat,SU-L03,Evening,Blend,Fashion House,808,791.5,769.3,22.2,Shade Variation,230.3,3.9,29,721,8,162.8,98146.0,On Time,B
TR00301,2025-05-13,May,Ludhiana,LU-L02,Night,Denim,Domestic Brand,1117,1056.4,996.3,60.1,Weaving,317.3,13.6,14,835,10,287.8,184870.0,On Time,C
TR00746,2025-05-13,May,Ludhiana,LU-L01,Evening,Polyester,Fashion House,1208,1081.3,1036.9,44.4,Yarn Break,332.7,10.6,8,632,12,215.8,116780.4,On Time,B
TR00063,2025-05-14,May,Jaipur,JA-L01,Morning,Cotton,Fashion House,801,710.8,699.9,10.9,Weaving,221.0,8.3,26,904,9,164.0,93825.6,On Time,A
TR00201,2025-05-14,May,Surat,SU-L03,Night,Blend,Domestic Brand,1015,851.1,822.9,28.2,Yarn Break,252.0,3.3,83,789,7,167.8,105536.4,Late,B
TR00630,2025-05-14,May,Surat,SU-L02,Morning,Blend,Exporter,1084,930.0,907.2,22.8,Stain,244.9,9.1,40,691,9,184.9,115320.0,On Time,A
TR01052,2025-05-14,May,Ludhiana,LU-L02,Evening,Cotton,Exporter,1219,1089.2,1045.3,43.9,Yarn Break,304.2,9.0,25,838,10,244.5,143774.4,On Time,B
TR01138,2025-05-14,May,Delhi NCR,DE-L02,Night,Viscose,Exporter,1051,867.3,840.0,27.3,Finishing,253.7,11.7,39,749,12,231.3,128360.4,On Time,B
TR01360,2025-05-14,May,Delhi NCR,DE-L03,Night,Cotton,Exporter,981,913.4,895.7,17.7,Stain,260.1,10.5,11,900,6,244.2,120568.8,On Time,A
TR00393,2025-05-15,May,Jaipur,JA-L01,Night,Denim,Domestic Brand,988,969.7,930.3,39.4,Yarn Break,273.9,10.3,23,773,10,253.3,169697.5,On Time,B
TR00628,2025-05-15,May,Jaipur,JA-L02,Evening,Cotton,Fashion House,847,781.1,761.5,19.6,Yarn Break,226.7,13.8,17,631,5,156.4,103105.2,On Time,B
TR01271,2025-05-15,May,Ludhiana,LU-L01,Night,Viscose,Exporter,978,996.1,963.2,32.9,Shade Variation,315.4,12.4,55,887,5,278.2,147422.8,On Time,B
TR00022,2025-05-16,May,Surat,SU-L03,Night,Denim,Exporter,1114,1018.5,962.1,56.4,Weaving,295.4,9.7,70,801,7,254.0,178237.5,On Time,C
TR00068,2025-05-16,May,Surat,SU-L03,Morning,Cotton,Wholesaler,789,653.8,627.5,26.3,Stain,199.6,5.8,78,712,7,121.3,86301.6,Late,B
TR00332,2025-05-16,May,Jaipur,JA-L01,Morning,Cotton,Domestic Brand,1067,1107.1,1084.8,22.3,Shade Variation,309.5,9.8,66,673,8,298.0,146137.2,On Time,A
TR00909,2025-05-16,May,Surat,SU-L02,Evening,Cotton,Domestic Brand,896,758.7,727.2,31.5,Stain,214.9,7.9,124,671,12,210.5,100148.4,On Time,B
TR01044,2025-05-16,May,Ludhiana,LU-L03,Night,Polyester,Wholesaler,977,881.5,843.3,38.2,Stain,255.2,6.1,38,885,9,234.4,95202.0,On Time,B
TR01151,2025-05-16,May,Ludhiana,LU-L03,Morning,Blend,Fashion House,880,763.5,719.5,44.0,Yarn Break,202.9,7.4,51,882,9,170.9,94674.0,On Time,C
TR00374,2025-05-17,May,Delhi NCR,DE-L02,Morning,Polyester,Wholesaler,1096,1005.8,969.3,36.5,Shade Variation,282.3,11.4,4,832,5,191.6,108626.4,On Time,B
TR00498,2025-05-17,May,Delhi NCR,DE-L03,Night,Denim,Domestic Brand,1051,967.5,909.7,57.8,Weaving,277.7,15.2,6,648,7,248.4,169312.5,On Time,C
TR00576,2025-05-17,May,Jaipur,JA-L02,Evening,Cotton,Domestic Brand,1206,1126.2,1113.0,13.2,Shade Variation,319.0,12.8,69,825,8,289.7,148658.4,On Time,A
TR01268,2025-05-17,May,Delhi NCR,DE-L01,Night,Polyester,Exporter,1034,966.3,937.3,29.0,Shade Variation,290.3,15.6,54,846,11,183.4,104360.4,On Time,B
TR00770,2025-05-18,May,Delhi NCR,DE-L02,Evening,Denim,Fashion House,856,782.6,752.8,29.8,Yarn Break,219.0,9.1,22,714,9,153.7,136955.0,On Time,B
TR00913,2025-05-18,May,Ludhiana,LU-L02,Night,Denim,Exporter,1104,929.9,894.5,35.4,Shade Variation,298.8,10.0,57,865,6,174.6,162732.5,On Time,B
TR00379,2025-05-19,May,Ludhiana,LU-L03,Evening,Denim,Domestic Brand,1123,887.7,865.4,22.3,Weaving,283.5,6.4,150,697,10,220.7,155347.5,On Time,B
TR00634,2025-05-19,May,Jaipur,JA-L01,Evening,Denim,Fashion House,1013,849.6,808.8,40.8,Yarn Break,250.3,7.2,60,740,7,167.2,148680.0,On Time,B
TR00188,2025-05-20,May,Delhi NCR,DE-L01,Night,Denim,Domestic Brand,1047,863.9,823.6,40.3,Yarn Break,270.1,3.2,38,705,8,240.9,151182.5,On Time,B
TR00758,2025-05-20,May,Surat,SU-L01,Morning,Denim,Domestic Brand,908,783.8,753.4,30.4,Yarn Break,242.3,7.6,64,816,12,218.0,137165.0,On Time,B
TR01285,2025-05-20,May,Delhi NCR,DE-L02,Night,Cotton,Wholesaler,1041,929.5,885.0,44.5,Weaving,266.6,13.3,40,750,11,181.9,122694.0,On Time,B
TR00614,2025-05-21,May,Delhi NCR,DE-L01,Night,Blend,Wholesaler,1084,1052.6,1003.8,48.8,Weaving,291.8,12.0,17,855,12,271.6,130522.4,On Time,B
TR01017,2025-05-21,May,Jaipur,JA-L02,Morning,Cotton,Domestic Brand,1079,969.2,943.8,25.4,Yarn Break,300.2,7.6,96,636,6,251.6,127934.4,On Time,B
TR01159,2025-05-21,May,Ludhiana,LU-L02,Evening,Cotton,Exporter,786,697.2,681.6,15.6,Weaving,200.6,3.5,52,645,11,189.7,92030.4,On Time,A
TR01468,2025-05-21,May,Jaipur,JA-L02,Evening,Cotton,Fashion House,1130,1101.9,1073.3,28.6,Yarn Break,339.8,9.7,19,845,6,205.4,145450.8,On Time,B
TR00094,2025-05-22,May,Surat,SU-L03,Night,Cotton,Domestic Brand,952,825.1,807.0,18.1,Finishing,220.3,14.2,29,792,12,227.9,108913.2,On Time,A
TR01066,2025-05-22,May,Surat,SU-L02,Night,Cotton,Wholesaler,1090,1065.6,1038.2,27.4,Weaving,332.7,18.1,38,844,8,261.8,140659.2,On Time,B
TR01385,2025-05-22,May,Surat,SU-L01,Night,Denim,Domestic Brand,864,770.7,743.3,27.4,Stain,227.6,8.3,23,787,7,165.9,134872.5,On Time,B
TR00809,2025-05-23,May,Ludhiana,LU-L01,Night,Cotton,Exporter,846,705.6,680.4,25.2,Shade Variation,201.1,8.4,43,622,5,160.5,93139.2,Late,B
TR01173,2025-05-23,May,Surat,SU-L03,Night,Denim,Domestic Brand,1028,944.9,920.4,24.5,Finishing,272.1,10.5,8,664,5,253.1,165357.5,On Time,B
TR00552,2025-05-24,May,Surat,SU-L01,Evening,Denim,Wholesaler,1099,985.5,940.5,45.0,Yarn Break,276.7,6.8,20,685,11,219.4,172462.5,On Time,B
TR01094,2025-05-24,May,Jaipur,JA-L02,Morning,Cotton,Exporter,795,675.3,651.6,23.7,Yarn Break,212.8,7.8,23,798,10,157.1,89139.6,On Time,B
TR01283,2025-05-24,May,Surat,SU-L03,Evening,Denim,Fashion House,1091,930.0,924.4,5.6,Yarn Break,250.9,15.6,69,881,12,193.7,162750.0,On Time,A
TR01352,2025-05-24,May,Delhi NCR,DE-L02,Morning,Blend,Domestic Brand,840,739.1,724.9,14.2,Weaving,199.0,4.2,31,702,9,151.8,91648.4,On Time,A
TR01478,2025-05-24,May,Delhi NCR,DE-L01,Morning,Denim,Exporter,1128,1123.4,1116.7,6.7,Finishing,356.2,9.1,25,868,11,261.4,196595.0,On Time,A
TR01320,2025-05-25,May,Surat,SU-L02,Evening,Denim,Fashion House,966,933.7,893.1,40.6,Weaving,281.2,11.5,30,691,12,237.1,163397.5,On Time,B
TR00440,2025-05-26,May,Ludhiana,LU-L02,Evening,Cotton,Exporter,971,958.2,939.0,19.2,Weaving,262.5,11.6,51,898,5,223.3,126482.4,On Time,A
TR01168,2025-05-26,May,Ludhiana,LU-L03,Evening,Blend,Domestic Brand,858,734.2,679.8,54.4,Weaving,217.2,5.9,25,620,6,181.5,91040.8,On Time,C
TR00027,2025-05-27,May,Ludhiana,LU-L01,Morning,Viscose,Fashion House,855,815.9,811.0,4.9,Finishing,226.8,7.8,15,812,11,206.6,120753.2,On Time,A
TR00957,2025-05-27,May,Delhi NCR,DE-L01,Night,Cotton,Domestic Brand,992,823.7,803.0,20.7,Finishing,253.4,10.1,93,761,10,169.0,108728.4,Late,B
TR01302,2025-05-27,May,Delhi NCR,DE-L02,Evening,Polyester,Exporter,1070,1073.9,1038.0,35.9,Shade Variation,314.5,12.9,15,637,8,267.8,115981.2,On Time,B
TR00585,2025-05-28,May,Jaipur,JA-L02,Night,Blend,Exporter,1156,1084.9,1047.1,37.8,Stain,303.2,5.0,20,896,11,218.3,134527.6,On Time,B
TR00942,2025-05-28,May,Jaipur,JA-L02,Morning,Viscose,Fashion House,956,904.5,870.4,34.1,Shade Variation,245.5,10.5,61,871,10,245.3,133866.0,On Time,B
TR00164,2025-05-29,May,Jaipur,JA-L02,Evening,Cotton,Exporter,794,744.9,725.0,19.9,Stain,214.5,10.3,78,669,12,179.6,98326.8,On Time,B
TR00687,2025-05-29,May,Delhi NCR,DE-L03,Morning,Cotton,Fashion House,926,946.8,922.7,24.1,Stain,251.5,9.1,29,715,5,256.0,124977.6,On Time,B
TR01131,2025-05-29,May,Surat,SU-L02,Night,Denim,Fashion House,1189,1169.1,1111.5,57.6,Shade Variation,320.3,13.5,18,807,10,283.3,204592.5,On Time,B
TR01340,2025-05-29,May,Surat,SU-L03,Night,Cotton,Wholesaler,1151,1108.8,1071.4,37.4,Stain,309.9,10.5,24,701,8,206.3,146361.6,On Time,B
TR00065,2025-05-30,May,Delhi NCR,DE-L03,Morning,Cotton,Exporter,894,783.8,759.1,24.7,Weaving,250.4,13.6,37,836,5,172.7,103461.6,On Time,B
TR00144,2025-05-30,May,Delhi NCR,DE-L01,Morning,Cotton,Fashion House,802,635.6,618.7,16.9,Shade Variation,182.4,5.4,36,843,6,176.6,83899.2,On Time,B
TR00163,2025-05-30,May,Jaipur,JA-L01,Morning,Denim,Fashion House,856,812.2,784.6,27.6,Yarn Break,251.8,12.1,30,717,10,194.1,142135.0,On Time,B
TR00373,2025-05-30,May,Jaipur,JA-L01,Night,Polyester,Domestic Brand,789,702.8,678.6,24.2,Yarn Break,213.8,6.2,39,698,9,184.4,75902.4,On Time,B
TR00962,2025-05-30,May,Surat,SU-L01,Morning,Cotton,Exporter,1113,988.0,963.0,25.0,Shade Variation,290.5,6.3,19,731,8,260.7,130416.0,On Time,B
TR01495,2025-05-30,May,Surat,SU-L01,Morning,Polyester,Wholesaler,818,749.9,719.6,30.3,Weaving,217.4,8.4,41,881,8,145.5,80989.2,On Time,B
TR00496,2025-05-31,May,Delhi NCR,DE-L01,Night,Cotton,Exporter,1203,1063.0,1022.2,40.8,Finishing,303.6,18.5,11,746,12,202.8,140316.0,On Time,B
TR00907,2025-05-31,May,Delhi NCR,DE-L03,Night,Denim,Fashion House,973,866.4,844.7,21.7,Stain,251.3,11.4,43,861,11,205.9,151620.0,On Time,B
TR00960,2025-05-31,May,Surat,SU-L03,Evening,Cotton,Wholesaler,932,837.1,796.9,40.2,Shade Variation,253.2,10.4,23,783,6,195.5,110497.2,On Time,B
TR01252,2025-05-31,May,Surat,SU-L01,Morning,Denim,Wholesaler,1180,1121.5,1092.5,29.0,Weaving,342.0,10.4,34,891,7,206.7,196262.5,On Time,B
TR00248,2025-06-01,Jun,Delhi NCR,DE-L01,Night,Polyester,Fashion House,930,768.3,730.5,37.8,Weaving,226.7,5.6,109,802,9,176.2,82976.4,On Time,B
TR00572,2025-06-01,Jun,Surat,SU-L02,Morning,Denim,Exporter,1026,951.5,936.3,15.2,Stain,290.2,15.1,91,667,9,203.1,166512.5,On Time,A
TR01043,2025-06-01,Jun,Delhi NCR,DE-L01,Morning,Polyester,Domestic Brand,886,774.6,760.2,14.4,Yarn Break,211.7,7.3,73,904,6,170.6,83656.8,On Time,A
TR01191,2025-06-01,Jun,Delhi NCR,DE-L02,Morning,Polyester,Exporter,1119,1014.6,993.2,21.4,Yarn Break,303.3,10.0,16,719,12,245.1,109576.8,On Time,A
TR01309,2025-06-01,Jun,Delhi NCR,DE-L02,Night,Cotton,Fashion House,908,818.8,791.0,27.8,Yarn Break,230.2,9.8,47,828,11,202.7,108081.6,On Time,B
TR01485,2025-06-01,Jun,Ludhiana,LU-L01,Night,Polyester,Fashion House,914,845.8,836.7,9.1,Weaving,229.6,11.9,20,867,6,215.0,91346.4,On Time,A
TR00165,2025-06-02,Jun,Jaipur,JA-L01,Evening,Polyester,Exporter,831,750.5,724.3,26.2,Shade Variation,208.1,10.5,11,724,11,181.7,81054.0,On Time,B
TR00275,2025-06-02,Jun,Ludhiana,LU-L01,Evening,Cotton,Fashion House,1067,922.5,917.0,5.5,Shade Variation,266.6,18.0,43,665,11,251.3,121770.0,On Time,A
TR00425,2025-06-02,Jun,Surat,SU-L01,Morning,Denim,Fashion House,931,774.3,752.5,21.8,Finishing,223.2,6.2,43,711,7,153.9,135502.5,On Time,B
TR00464,2025-06-02,Jun,Surat,SU-L01,Morning,Cotton,Wholesaler,995,923.1,902.8,20.3,Yarn Break,283.5,9.0,23,641,10,182.0,121849.2,On Time,A
TR00624,2025-06-02,Jun,Ludhiana,LU-L03,Night,Polyester,Exporter,1152,987.5,956.1,31.4,Finishing,279.9,14.5,150,834,9,254.5,106650.0,On Time,B
TR00732,2025-06-02,Jun,Delhi NCR,DE-L02,Night,Blend,Domestic Brand,937,854.3,815.9,38.4,Finishing,234.5,10.6,38,864,6,175.4,105933.2,Late,B
TR00929,2025-06-02,Jun,Jaipur,JA-L01,Morning,Blend,Wholesaler,798,776.7,736.1,40.6,Shade Variation,236.8,12.3,62,821,10,212.2,96310.8,On Time,C
TR00972,2025-06-02,Jun,Delhi NCR,DE-L02,Morning,Cotton,Fashion House,1170,1119.5,1076.9,42.6,Stain,326.0,14.1,10,777,10,217.7,147774.0,On Time,B
TR01079,2025-06-02,Jun,Jaipur,JA-L02,Morning,Blend,Exporter,1187,1040.5,1017.1,23.4,Shade Variation,279.2,12.7,19,662,7,214.2,129022.0,On Time,A
TR01225,2025-06-02,Jun,Delhi NCR,DE-L01,Morning,Viscose,Fashion House,966,821.7,796.8,24.9,Stain,244.2,9.8,76,766,10,219.1,121611.6,On Time,B
TR01480,2025-06-02,Jun,Ludhiana,LU-L02,Night,Polyester,Fashion House,926,786.7,758.7,28.0,Yarn Break,238.4,8.5,84,799,5,172.5,84963.6,On Time,B
TR01185,2025-06-03,Jun,Ludhiana,LU-L02,Night,Denim,Wholesaler,959,894.2,883.8,10.4,Yarn Break,253.6,7.6,85,640,12,186.1,156485.0,Late,A
TR01374,2025-06-03,Jun,Delhi NCR,DE-L01,Morning,Cotton,Wholesaler,1194,989.0,948.7,40.3,Weaving,281.0,10.8,46,705,11,220.5,130548.0,On Time,B
TR00777,2025-06-04,Jun,Surat,SU-L01,Evening,Polyester,Domestic Brand,1184,1001.8,975.4,26.4,Finishing,289.8,10.6,59,776,12,200.6,108194.4,On Time,B
TR01059,2025-06-04,Jun,Surat,SU-L02,Evening,Polyester,Exporter,882,794.3,763.5,30.8,Stain,228.1,9.4,13,695,9,169.2,85784.4,On Time,B
TR00500,2025-06-05,Jun,Jaipur,JA-L02,Night,Polyester,Fashion House,946,907.4,869.4,38.0,Stain,257.5,11.8,38,722,9,248.6,97999.2,On Time,B
TR01333,2025-06-05,Jun,Ludhiana,LU-L03,Morning,Denim,Fashion House,1127,968.8,912.1,56.7,Finishing,282.0,13.4,40,877,11,270.0,169540.0,On Time,C
TR01437,2025-06-05,Jun,Jaipur,JA-L01,Night,Cotton,Domestic Brand,1011,998.7,959.5,39.2,Weaving,289.4,7.5,78,690,8,180.2,131828.4,On Time,B
TR00547,2025-06-06,Jun,Delhi NCR,DE-L03,Evening,Cotton,Domestic Brand,1140,1000.5,970.9,29.6,Weaving,286.5,14.7,26,629,5,241.9,132066.0,Late,B
TR00954,2025-06-06,Jun,Ludhiana,LU-L03,Evening,Cotton,Exporter,1127,1064.9,1006.4,58.5,Weaving,285.5,7.9,31,841,7,291.4,140566.8,On Time,C
TR00238,2025-06-07,Jun,Delhi NCR,DE-L02,Morning,Cotton,Fashion House,1159,1027.0,987.1,39.9,Finishing,288.4,10.8,16,816,10,193.8,135564.0,On Time,B
TR00473,2025-06-07,Jun,Jaipur,JA-L03,Evening,Denim,Wholesaler,1053,1020.9,970.2,50.7,Weaving,325.9,15.0,23,684,8,282.9,178657.5,On Time,B
TR00795,2025-06-07,Jun,Surat,SU-L03,Evening,Viscose,Wholesaler,983,846.8,816.8,30.0,Weaving,234.5,8.3,49,849,10,219.5,125326.4,On Time,B
TR00994,2025-06-07,Jun,Jaipur,JA-L01,Morning,Denim,Exporter,974,885.8,862.4,23.4,Weaving,238.9,3.5,42,860,10,224.3,155015.0,On Time,B
TR01153,2025-06-07,Jun,Jaipur,JA-L01,Evening,Polyester,Fashion House,867,869.5,836.4,33.1,Stain,252.4,8.5,35,662,8,234.9,93906.0,On Time,B
TR01496,2025-06-07,Jun,Delhi NCR,DE-L01,Morning,Denim,Exporter,1011,1008.7,956.2,52.5,Shade Variation,266.1,11.7,14,870,11,234.2,176522.5,On Time,C
TR00005,2025-06-08,Jun,Ludhiana,LU-L01,Morning,Cotton,Wholesaler,1041,1006.1,960.4,45.7,Shade Variation,303.3,12.8,100,845,10,227.7,132805.2,On Time,B
TR00091,2025-06-08,Jun,Delhi NCR,DE-L03,Night,Cotton,Wholesaler,985,824.3,796.5,27.8,Weaving,231.6,13.7,106,805,9,216.7,108807.6,On Time,B
TR00155,2025-06-08,Jun,Jaipur,JA-L01,Morning,Denim,Wholesaler,1067,1086.4,1057.7,28.7,Stain,317.5,12.8,40,743,6,254.3,190120.0,On Time,B
TR00354,2025-06-08,Jun,Jaipur,JA-L01,Morning,Cotton,Wholesaler,1090,976.6,934.5,42.1,Yarn Break,269.7,7.5,17,762,6,177.9,128911.2,On Time,B
TR00407,2025-06-08,Jun,Delhi NCR,DE-L01,Evening,Blend,Exporter,996,880.0,859.5,20.5,Weaving,283.7,8.1,25,899,5,188.8,109120.0,On Time,A
TR00435,2025-06-08,Jun,Delhi NCR,DE-L02,Morning,Polyester,Fashion House,932,933.2,927.4,5.8,Stain,282.0,20.4,28,763,12,255.2,100785.6,On Time,A
TR00621,2025-06-08,Jun,Delhi NCR,DE-L03,Evening,Polyester,Exporter,1157,1098.6,1063.3,35.3,Stain,345.7,11.7,43,631,12,235.0,118648.8,On Time,B
TR00633,2025-06-08,Jun,Surat,SU-L02,Evening,Cotton,Exporter,809,701.9,686.2,15.7,Yarn Break,187.5,7.6,11,768,8,165.2,92650.8,On Time,A
TR01100,2025-06-08,Jun,Ludhiana,LU-L03,Night,Denim,Wholesaler,903,840.9,813.9,27.0,Shade Variation,267.3,5.9,18,870,9,154.4,147157.5,On Time,B
TR01444,2025-06-08,Jun,Delhi NCR,DE-L02,Night,Viscose,Fashion House,946,885.3,840.7,44.6,Stain,255.1,6.7,13,624,6,185.1,131024.4,On Time,C
TR00082,2025-06-09,Jun,Surat,SU-L03,Morning,Viscose,Wholesaler,979,895.4,858.5,36.9,Weaving,245.9,7.1,15,833,10,190.8,132519.2,On Time,B
