date,flight_id,airline,route,terminal,scheduled_departure,seat_capacity,passengers,departure_delay_min,delay_cause,security_wait_min,baggage_delivery_min,satisfaction_score
2026-02-07,AI2284,Air India,DEL-CCU,T2,07:45,180,177,18,Air Traffic,9.8,14.0,4.4
2026-02-07,IN2285,IndiGo,DEL-CCU,T3,20:30,186,142,16,Weather,11.5,19.5,4.1
2026-02-07,AI2286,Air India,DEL-JAI,T2,15:15,180,175,14,None,12.5,14.2,4.2
2026-02-07,AK2287,Akasa Air,DEL-PNQ,T1,19:15,189,188,5,None,18.0,19.0,4.4
2026-02-07,SP2288,SpiceJet,DEL-CCU,T3,19:00,174,162,0,None,16.5,12.2,4.4
2026-02-07,IN2289,IndiGo,DEL-HYD,T3,20:45,186,162,8,None,14.7,22.4,4.1
2026-02-07,AI2290,Air India,DEL-PNQ,T3,14:00,180,174,1,None,11.6,17.9,4.2
2026-02-07,AK2291,Akasa Air,DEL-HYD,T2,23:45,189,176,30,Air Traffic,11.6,17.8,4.1
2026-02-08,SP2292,SpiceJet,DEL-BLR,T2,17:45,174,165,16,Late Aircraft,10.2,18.0,4.3
2026-02-08,AK2293,Akasa Air,DEL-HYD,T1,19:30,189,154,6,None,15.4,15.7,4.1
2026-02-08,IN2294,IndiGo,DEL-PNQ,T2,13:15,186,137,7,None,14.9,11.8,4.0
2026-02-08,VI2295,Vistara,DEL-LKO,T3,17:30,188,177,53,Late Aircraft,12.6,23.1,3.8
2026-02-08,AK2296,Akasa Air,DEL-BOM,T3,08:30,189,148,77,Late Aircraft,13.7,22.0,3.5
2026-02-08,AK2297,Akasa Air,DEL-GOI,T3,10:30,189,169,0,None,12.0,16.5,4.1
2026-02-08,SP2298,SpiceJet,DEL-JAI,T3,17:15,174,136,5,None,11.9,13.0,4.3
2026-02-08,IN2299,IndiGo,DEL-JAI,T2,18:15,186,169,26,Crew,12.0,19.2,4.0
2026-02-08,AK2300,Akasa Air,DEL-LKO,T2,17:30,189,146,13,None,8.7,18.6,4.3
2026-02-08,AK2301,Akasa Air,DEL-BOM,T2,09:30,189,155,8,None,13.9,9.5,4.3
2026-02-08,SP2302,SpiceJet,DEL-LKO,T3,11:30,174,152,25,Air Traffic,14.1,18.5,3.9
2026-02-08,AI2303,Air India,DEL-LKO,T2,12:30,180,144,0,None,8.3,12.7,4.3
2026-02-08,SP2304,SpiceJet,DEL-CCU,T3,09:30,174,138,72,Late Aircraft,14.8,16.0,3.3
2026-02-08,SP2305,SpiceJet,DEL-HYD,T3,11:30,174,133,0,None,15.0,16.1,4.4
2026-02-08,AK2306,Akasa Air,DEL-PNQ,T1,19:30,189,187,64,Air Traffic,18.9,16.1,3.4
2026-02-08,IN2307,IndiGo,DEL-PNQ,T3,18:00,186,145,9,None,19.5,22.6,3.9
2026-02-08,IN2308,IndiGo,DEL-JAI,T3,09:30,186,148,13,None,15.7,24.9,4.0
2026-02-08,IN2309,IndiGo,DEL-PNQ,T2,08:45,186,139,13,None,15.6,13.7,4.3
2026-02-08,SP2310,SpiceJet,DEL-BLR,T1,13:00,174,132,37,Technical,13.2,23.0,3.8
2026-02-08,IN2311,IndiGo,DEL-PNQ,T1,12:15,186,171,0,None,7.2,16.2,4.5
2026-02-08,SP2312,SpiceJet,DEL-BOM,T2,08:45,174,145,0,None,15.0,24.2,4.3
2026-02-08,SP2313,SpiceJet,DEL-BOM,T3,19:15,174,164,0,None,14.9,18.3,4.2
2026-02-08,AI2314,Air India,DEL-JAI,T3,14:30,180,159,74,Air Traffic,11.5,26.6,3.4
2026-02-08,AI2315,Air India,DEL-HYD,T2,16:00,180,171,3,None,8.6,18.7,4.2
2026-02-08,IN2316,IndiGo,DEL-BOM,T1,10:00,186,185,0,None,7.8,22.6,4.6
2026-02-08,VI2317,Vistara,DEL-PNQ,T1,05:30,188,169,26,Late Aircraft,6.6,20.9,4.3
2026-02-08,VI2318,Vistara,DEL-GOI,T3,14:45,188,142,0,None,7.9,23.0,4.7
2026-02-08,SP2319,SpiceJet,DEL-JAI,T3,10:15,174,125,4,None,10.6,20.7,4.5
2026-02-08,VI2320,Vistara,DEL-GOI,T1,22:15,188,178,11,None,9.3,19.1,4.5
2026-02-08,AI2321,Air India,DEL-HYD,T3,16:15,180,134,12,None,12.7,17.8,4.0
2026-02-08,SP2322,SpiceJet,DEL-GOI,T2,09:15,174,145,0,None,19.1,15.4,4.0
2026-02-08,VI2323,Vistara,DEL-JAI,T2,10:30,188,161,53,Late Aircraft,6.7,24.4,4.1
2026-02-08,AI2324,Air India,DEL-BLR,T2,18:45,180,141,0,None,17.9,18.1,4.4
2026-02-08,IN2325,IndiGo,DEL-JAI,T1,13:15,186,175,10,None,10.1,8.3,4.4
2026-02-09,IN2326,IndiGo,DEL-PNQ,T1,08:00,186,180,59,Technical,14.9,18.3,3.6
2026-02-09,VI2327,Vistara,DEL-CCU,T2,08:15,188,165,0,None,15.3,14.1,4.3
2026-02-09,VI2328,Vistara,DEL-GOI,T1,08:30,188,142,0,None,17.1,18.2,4.4
2026-02-09,VI2329,Vistara,DEL-GOI,T3,21:45,188,169,0,None,14.4,20.9,4.5
2026-02-09,IN2330,IndiGo,DEL-HYD,T3,13:45,186,154,0,None,16.9,12.4,4.0
2026-02-09,VI2331,Vistara,DEL-HYD,T3,15:30,188,131,39,Weather,9.4,8.8,3.8
2026-02-09,SP2332,SpiceJet,DEL-BOM,T2,09:45,174,161,7,None,19.8,15.5,4.1
2026-02-09,VI2333,Vistara,DEL-CCU,T3,17:00,188,158,0,None,14.7,22.2,4.2
2026-02-09,IN2334,IndiGo,DEL-CCU,T1,22:15,186,174,4,None,11.8,15.4,4.1
2026-02-09,AI2335,Air India,DEL-BLR,T1,08:15,180,173,5,None,16.0,11.3,4.0
2026-02-09,SP2336,SpiceJet,DEL-GOI,T3,17:45,174,149,2,None,11.7,18.7,4.4
2026-02-09,IN2337,IndiGo,DEL-BLR,T1,07:45,186,135,8,None,14.3,24.0,4.4
2026-02-09,SP2338,SpiceJet,DEL-JAI,T3,08:00,174,126,10,None,13.6,15.6,4.0
2026-02-09,AK2339,Akasa Air,DEL-BOM,T2,17:15,189,172,12,None,12.8,16.3,4.2
2026-02-09,IN2340,IndiGo,DEL-GOI,T3,13:15,186,163,0,None,12.0,15.3,4.4
2026-02-09,VI2341,Vistara,DEL-HYD,T1,10:30,188,151,0,None,4.3,15.6,4.7
2026-02-09,AI2342,Air India,DEL-HYD,T3,12:00,180,176,11,None,11.2,15.1,4.4
2026-02-09,AI2343,Air India,DEL-PNQ,T1,17:30,180,136,18,Crew,9.4,18.3,4.0
2026-02-09,AK2344,Akasa Air,DEL-PNQ,T2,12:00,189,179,24,Technical,15.2,18.0,4.2
2026-02-09,SP2345,SpiceJet,DEL-BLR,T2,08:00,174,134,5,None,18.1,22.0,4.1
2026-02-09,SP2346,SpiceJet,DEL-LKO,T3,06:15,174,168,15,None,14.7,20.3,4.3
2026-02-09,IN2347,IndiGo,DEL-CCU,T3,19:45,186,135,15,None,13.1,11.7,4.1
2026-02-09,AK2348,Akasa Air,DEL-JAI,T2,20:30,189,149,20,Crew,12.3,16.0,4.3
2026-02-09,SP2349,SpiceJet,DEL-BLR,T1,18:00,174,148,31,Weather,16.6,11.0,3.9
2026-02-09,AI2350,Air India,DEL-BOM,T3,17:00,180,164,10,None,16.3,19.4,4.1
2026-02-09,AK2351,Akasa Air,DEL-BLR,T3,16:00,189,163,12,None,14.0,16.0,4.1
2026-02-09,SP2352,SpiceJet,DEL-BLR,T1,06:30,174,137,8,None,14.3,24.5,4.1
2026-02-09,SP2353,SpiceJet,DEL-GOI,T1,12:30,174,121,4,None,9.3,16.1,4.4
2026-02-09,SP2354,SpiceJet,DEL-LKO,T3,15:45,174,130,12,None,16.7,13.6,3.9
2026-02-09,AI2355,Air India,DEL-JAI,T3,19:15,180,167,0,None,21.5,19.5,4.1
2026-02-09,SP2356,SpiceJet,DEL-BOM,T1,22:45,174,152,0,None,12.2,18.5,4.2
2026-02-09,AK2357,Akasa Air,DEL-JAI,T3,08:00,189,171,9,None,17.8,20.2,4.2
2026-02-09,AK2358,Akasa Air,DEL-GOI,T3,10:30,189,133,5,None,10.5,13.5,4.5
2026-02-09,AK2359,Akasa Air,DEL-JAI,T3,12:00,189,165,0,None,11.8,14.9,4.4
2026-02-10,SP2360,SpiceJet,DEL-LKO,T3,17:15,174,135,33,Air Traffic,8.9,22.5,3.9
2026-02-10,AI2361,Air India,DEL-PNQ,T2,09:45,180,159,12,None,12.7,14.4,4.4
2026-02-10,IN2362,IndiGo,DEL-BLR,T3,20:15,186,136,0,None,16.8,17.3,4.2
2026-02-10,IN2363,IndiGo,DEL-BLR,T2,19:00,186,130,12,None,17.4,12.1,3.9
2026-02-10,AI2364,Air India,DEL-PNQ,T3,17:00,180,148,0,None,9.5,18.2,4.7
2026-02-10,AK2365,Akasa Air,DEL-GOI,T3,14:15,189,184,13,None,18.7,13.8,3.9
2026-02-10,AI2366,Air India,DEL-BLR,T2,20:15,180,176,0,None,10.4,20.8,4.6
2026-02-10,IN2367,IndiGo,DEL-BOM,T1,07:00,186,164,6,None,11.9,15.0,4.1
2026-02-10,VI2368,Vistara,DEL-LKO,T1,16:15,188,144,22,Crew,16.3,20.8,4.0
2026-02-10,SP2369,SpiceJet,DEL-LKO,T3,23:30,174,123,71,Late Aircraft,15.7,20.5,3.5
2026-02-10,IN2370,IndiGo,DEL-LKO,T1,13:30,186,144,0,None,10.3,21.8,4.4
2026-02-10,SP2371,SpiceJet,DEL-PNQ,T1,21:45,174,154,0,None,9.0,19.0,4.2
2026-02-10,VI2372,Vistara,DEL-LKO,T2,10:30,188,158,6,None,10.6,19.7,4.1
2026-02-10,IN2373,IndiGo,DEL-LKO,T1,22:15,186,150,19,Technical,9.5,17.1,4.2
2026-02-10,VI2374,Vistara,DEL-LKO,T2,14:00,188,151,13,None,9.9,24.3,4.3
2026-02-10,SP2375,SpiceJet,DEL-BOM,T3,07:15,174,126,37,Technical,20.6,10.5,3.6
2026-02-10,AI2376,Air India,DEL-LKO,T1,09:00,180,137,17,Weather,14.3,15.9,4.0
2026-02-10,AI2377,Air India,DEL-PNQ,T3,10:15,180,138,6,None,10.6,14.4,4.4
2026-02-10,VI2378,Vistara,DEL-GOI,T1,15:00,188,180,27,Technical,12.9,22.4,4.1
2026-02-10,AK2379,Akasa Air,DEL-BOM,T3,13:00,189,145,14,None,10.1,18.9,4.4
2026-02-10,AI2380,Air India,DEL-PNQ,T3,21:45,180,156,22,Late Aircraft,11.8,23.1,4.1
2026-02-10,VI2381,Vistara,DEL-LKO,T3,17:00,188,148,0,None,12.8,20.5,4.4
2026-02-10,IN2382,IndiGo,DEL-HYD,T3,16:00,186,142,3,None,9.8,24.7,4.1
2026-02-10,IN2383,IndiGo,DEL-JAI,T1,16:30,186,157,0,None,11.7,9.8,4.2
2026-02-10,AI2384,Air India,DEL-LKO,T3,16:30,180,127,0,None,11.7,15.7,4.4
2026-02-10,AI2385,Air India,DEL-GOI,T2,15:45,180,172,8,None,15.5,17.2,4.1
2026-02-10,SP2386,SpiceJet,DEL-JAI,T2,11:00,174,164,20,Air Traffic,15.7,13.4,4.0
2026-02-10,AK2387,Akasa Air,DEL-JAI,T3,10:15,189,141,9,None,8.9,17.1,4.3
2026-02-10,VI2388,Vistara,DEL-GOI,T3,20:30,188,148,13,None,11.5,17.0,4.3
2026-02-10,AI2389,Air India,DEL-BOM,T1,21:45,180,130,14,None,12.1,19.6,4.3
2026-02-10,SP2390,SpiceJet,DEL-JAI,T3,14:00,174,121,9,None,8.9,20.2,4.6
2026-02-10,VI2391,Vistara,DEL-GOI,T2,14:45,188,130,13,None,14.1,14.7,3.9
2026-02-10,SP2392,SpiceJet,DEL-JAI,T3,08:45,174,160,16,Late Aircraft,21.6,24.7,3.9
2026-02-10,VI2393,Vistara,DEL-HYD,T3,13:45,188,180,10,None,16.5,19.0,4.0
2026-02-11,VI2394,Vistara,DEL-CCU,T2,17:15,188,183,18,Late Aircraft,8.2,15.1,4.1
2026-02-11,VI2395,Vistara,DEL-HYD,T1,15:30,188,147,0,None,10.9,24.1,4.6
2026-02-11,IN2396,IndiGo,DEL-BOM,T3,13:15,186,168,0,None,16.2,22.3,4.0
2026-02-11,AI2397,Air India,DEL-HYD,T3,23:00,180,156,0,None,12.3,8,4.4
2026-02-11,SP2398,SpiceJet,DEL-JAI,T3,12:45,174,158,0,None,9.3,16.0,4.6
2026-02-11,AI2399,Air India,DEL-BLR,T3,11:15,180,127,8,None,15.3,12.8,4.1
2026-02-11,IN2400,IndiGo,DEL-GOI,T2,16:15,186,146,0,None,7.6,9.8,4.3
2026-02-11,VI2401,Vistara,DEL-CCU,T3,05:45,188,173,2,None,12.8,12.3,4.4
2026-02-11,SP2402,SpiceJet,DEL-JAI,T2,14:45,174,133,0,None,15.1,25.6,4.2
2026-02-11,IN2403,IndiGo,DEL-CCU,T3,20:00,186,161,0,None,14.0,23.1,4.3
2026-02-11,VI2404,Vistara,DEL-CCU,T3,08:15,188,170,22,Technical,17.1,19.5,3.9
2026-02-11,AK2405,Akasa Air,DEL-BOM,T2,23:15,189,138,0,None,8.6,17.4,4.4
2026-02-11,VI2406,Vistara,DEL-LKO,T1,18:15,188,139,23,Crew,15.7,19.6,4.0
2026-02-11,AK2407,Akasa Air,DEL-JAI,T1,09:00,189,139,14,None,19.3,21.2,4.0
2026-02-11,SP2408,SpiceJet,DEL-HYD,T3,15:00,174,148,21,Crew,12.6,18.3,3.9
2026-02-11,IN2409,IndiGo,DEL-HYD,T1,20:00,186,156,15,None,8.2,18.5,4.0
2026-02-11,AK2410,Akasa Air,DEL-JAI,T3,08:30,189,174,11,None,16.2,15.2,4.0
2026-02-11,VI2411,Vistara,DEL-CCU,T3,07:15,188,145,34,Crew,14.1,11.5,3.9
2026-02-11,AI2412,Air India,DEL-PNQ,T2,19:15,180,162,18,Weather,11.4,22.0,4.3
2026-02-11,IN2413,IndiGo,DEL-PNQ,T3,10:00,186,160,8,None,11.9,17.9,4.0
2026-02-11,SP2414,SpiceJet,DEL-LKO,T3,16:15,174,140,10,None,13.3,11.8,4.3
2026-02-11,VI2415,Vistara,DEL-BOM,T3,15:00,188,180,25,Crew,12.5,23.4,3.8
2026-02-11,VI2416,Vistara,DEL-CCU,T2,15:15,188,152,17,Late Aircraft,13.9,14.2,3.9
2026-02-11,AK2417,Akasa Air,DEL-LKO,T2,14:30,189,185,17,Late Aircraft,9.2,13.7,4.3
2026-02-11,IN2418,IndiGo,DEL-PNQ,T3,13:30,186,160,17,Weather,9.8,24.3,4.0
2026-02-11,SP2419,SpiceJet,DEL-HYD,T2,10:45,174,170,29,Crew,4.7,14.0,4.4
2026-02-11,VI2420,Vistara,DEL-PNQ,T2,22:00,188,166,0,None,11.2,19.2,4.4
2026-02-11,IN2421,IndiGo,DEL-HYD,T2,16:00,186,138,16,Late Aircraft,15.5,25.0,4.0
2026-02-11,SP2422,SpiceJet,DEL-BOM,T3,20:00,174,125,41,Technical,17.8,12.7,3.6
2026-02-11,VI2423,Vistara,DEL-LKO,T3,08:00,188,137,2,None,20.4,13.6,3.9
2026-02-11,IN2424,IndiGo,DEL-BLR,T3,09:45,186,153,3,None,20.0,17.6,4.3
2026-02-11,AI2425,Air India,DEL-HYD,T3,16:15,180,124,14,None,16.1,20.1,4.3
2026-02-11,AI2426,Air India,DEL-GOI,T3,09:00,180,172,0,None,19.4,18.1,4.2
2026-02-11,VI2427,Vistara,DEL-BOM,T1,15:30,188,155,57,Weather,14.0,8.5,3.7
2026-02-12,AI2428,Air India,DEL-LKO,T1,20:00,180,127,11,None,16.5,15.0,3.9
2026-02-12,SP2429,SpiceJet,DEL-PNQ,T3,05:30,174,162,5,None,9.5,10.4,4.4
2026-02-12,AK2430,Akasa Air,DEL-PNQ,T3,09:15,189,163,12,None,14.5,10.2,4.1
2026-02-12,AK2431,Akasa Air,DEL-GOI,T2,14:45,189,135,0,None,7.6,12.5,4.7
2026-02-12,AI2432,Air India,DEL-GOI,T3,07:15,180,132,41,Air Traffic,11.9,19.3,3.8
2026-02-12,IN2433,IndiGo,DEL-JAI,T3,09:30,186,148,0,None,17.8,23.8,4.4
2026-02-12,AI2434,Air India,DEL-LKO,T2,12:30,180,148,5,None,10.8,14.8,4.4
2026-02-12,VI2435,Vistara,DEL-CCU,T2,22:30,188,151,4,None,17.5,16.1,4.4
2026-02-12,SP2436,SpiceJet,DEL-HYD,T2,11:45,174,138,19,Weather,4.7,14.9,4.2
2026-02-12,AI2437,Air India,DEL-CCU,T3,17:45,180,152,0,None,10.4,22.9,4.2
2026-02-12,VI2438,Vistara,DEL-BOM,T3,15:00,188,155,12,None,13.7,13.5,4.2
2026-02-12,AI2439,Air India,DEL-PNQ,T3,17:30,180,127,7,None,12.5,14.9,4.0
2026-02-12,AI2440,Air India,DEL-PNQ,T3,21:30,180,171,14,None,13.9,16.2,4.3
2026-02-12,IN2441,IndiGo,DEL-BOM,T1,13:15,186,133,1,None,12.6,18.8,4.4
2026-02-12,VI2442,Vistara,DEL-GOI,T2,20:00,188,135,5,None,11.3,14.7,4.1
2026-02-12,VI2443,Vistara,DEL-PNQ,T3,20:15,188,132,11,None,15.5,17.0,4.2
2026-02-12,VI2444,Vistara,DEL-BOM,T1,20:30,188,178,7,None,12.5,13.0,4.4
2026-02-12,IN2445,IndiGo,DEL-BLR,T2,16:30,186,147,46,Technical,6.3,13.0,4.2
2026-02-12,VI2446,Vistara,DEL-CCU,T3,17:45,188,182,19,Weather,13.8,12.9,4.1
2026-02-12,AK2447,Akasa Air,DEL-LKO,T3,20:15,189,160,1,None,12.3,12.6,4.1
2026-02-12,SP2448,SpiceJet,DEL-GOI,T3,08:00,174,136,10,None,19.9,13.6,4.2
2026-02-12,IN2449,IndiGo,DEL-LKO,T2,12:00,186,146,0,None,12.8,17.1,4.3
2026-02-12,IN2450,IndiGo,DEL-JAI,T1,12:15,186,153,14,None,9.9,17.3,4.3
2026-02-12,AI2451,Air India,DEL-CCU,T2,19:00,180,154,24,Crew,12.1,11.2,4.2
2026-02-12,VI2452,Vistara,DEL-CCU,T1,18:15,188,178,20,Weather,14.1,20.6,4.0
2026-02-12,AK2453,Akasa Air,DEL-BOM,T2,16:30,189,178,63,Air Traffic,6.1,16.5,3.8
2026-02-12,AK2454,Akasa Air,DEL-HYD,T1,15:15,189,143,2,None,11.8,19.4,4.5
2026-02-12,IN2455,IndiGo,DEL-HYD,T2,11:00,186,153,0,None,10.3,17.2,4.4
2026-02-12,SP2456,SpiceJet,DEL-BLR,T1,11:15,174,130,5,None,7.3,16.4,4.5
2026-02-12,IN2457,IndiGo,DEL-PNQ,T3,14:45,186,177,1,None,12.2,11.0,4.4
2026-02-12,IN2458,IndiGo,DEL-BLR,T2,09:15,186,176,3,None,15.6,13.1,4.5
2026-02-12,IN2459,IndiGo,DEL-LKO,T2,06:15,186,178,2,None,5.9,18.0,4.6
2026-02-12,IN2460,IndiGo,DEL-LKO,T3,08:15,186,180,51,Air Traffic,18.2,18.3,3.4
2026-02-12,AI2461,Air India,DEL-JAI,T1,07:15,180,140,12,None,15.8,24.0,4.4
2026-02-13,AI2462,Air India,DEL-BOM,T1,10:30,180,172,7,None,13.0,21.5,4.0
2026-02-13,AK2463,Akasa Air,DEL-CCU,T3,16:15,189,131,0,None,15.0,17.6,4.1
2026-02-13,AI2464,Air India,DEL-HYD,T1,13:00,180,162,25,Air Traffic,9.0,24.6,3.9
2026-02-13,SP2465,SpiceJet,DEL-PNQ,T3,12:15,174,154,13,None,14.2,14.2,4.3
2026-02-13,SP2466,SpiceJet,DEL-JAI,T2,12:00,174,155,1,None,9.6,10.0,4.2
2026-02-13,SP2467,SpiceJet,DEL-GOI,T2,16:00,174,149,0,None,13.0,16.2,4.5
2026-02-13,VI2468,Vistara,DEL-CCU,T3,17:00,188,134,19,Weather,14.2,24.1,4.0
2026-02-13,AK2469,Akasa Air,DEL-BOM,T2,15:00,189,177,0,None,13.8,14.6,4.4
2026-02-13,SP2470,SpiceJet,DEL-CCU,T3,21:30,174,123,0,None,12.8,10.9,4.5
2026-02-13,IN2471,IndiGo,DEL-JAI,T3,12:00,186,161,0,None,13.8,19.6,4.3
2026-02-13,VI2472,Vistara,DEL-LKO,T1,09:15,188,135,0,None,18.1,20.0,4.3
2026-02-13,VI2473,Vistara,DEL-PNQ,T1,08:00,188,164,6,None,19.6,15.8,4.1
2026-02-13,AK2474,Akasa Air,DEL-LKO,T1,09:15,189,162,10,None,14.9,15.3,4.2
2026-02-13,AI2475,Air India,DEL-GOI,T3,22:15,180,159,14,None,11.5,19.7,4.1
2026-02-13,IN2476,IndiGo,DEL-CCU,T1,17:45,186,149,1,None,7.9,16.3,4.4
2026-02-13,AK2477,Akasa Air,DEL-GOI,T2,18:30,189,179,0,None,16.7,14.0,4.4
2026-02-13,AI2478,Air India,DEL-PNQ,T3,13:15,180,155,18,Technical,12.9,8,3.9
2026-02-13,VI2479,Vistara,DEL-HYD,T1,11:30,188,168,7,None,13.7,17.4,4.4
2026-02-13,AK2480,Akasa Air,DEL-BLR,T3,09:15,189,152,21,Late Aircraft,22.1,19.1,4.0
2026-02-13,IN2481,IndiGo,DEL-JAI,T3,10:30,186,160,2,None,14.4,18.8,4.1
2026-02-13,IN2482,IndiGo,DEL-GOI,T3,15:45,186,145,31,Air Traffic,8.7,15.8,3.8
2026-02-13,AI2483,Air India,DEL-JAI,T1,22:30,180,158,26,Weather,10.6,13.3,4.1
2026-02-13,AI2484,Air India,DEL-HYD,T3,07:30,180,139,0,None,15.2,19.1,4.5
2026-02-13,AI2485,Air India,DEL-LKO,T3,14:15,180,158,17,Technical,12.6,16.5,4.1
2026-02-13,IN2486,IndiGo,DEL-LKO,T3,20:15,186,135,10,None,16.2,11.9,4.1
2026-02-13,SP2487,SpiceJet,DEL-BOM,T1,20:00,174,152,16,Technical,9.9,19.4,4.2
2026-02-13,IN2488,IndiGo,DEL-PNQ,T2,14:15,186,138,82,Technical,12.5,22.3,3.3
2026-02-13,IN2489,IndiGo,DEL-LKO,T1,10:00,186,170,77,Crew,11.6,23.6,3.6
2026-02-13,SP2490,SpiceJet,DEL-HYD,T3,09:15,174,146,0,None,16.1,10.3,4.0
2026-02-13,AK2491,Akasa Air,DEL-JAI,T3,11:15,189,179,25,Air Traffic,11.9,15.5,3.9
2026-02-13,AI2492,Air India,DEL-JAI,T1,16:15,180,143,2,None,9.9,11.0,4.6
2026-02-13,VI2493,Vistara,DEL-CCU,T1,13:45,188,183,11,None,9.7,17.7,4.0
2026-02-13,IN2494,IndiGo,DEL-HYD,T2,14:15,186,134,40,Air Traffic,5.6,16.1,3.8
2026-02-13,AK2495,Akasa Air,DEL-HYD,T3,22:45,189,154,8,None,12.4,14.3,4.4
2026-02-14,SP2496,SpiceJet,DEL-CCU,T2,17:00,174,174,16,Technical,18.7,19.1,4.1
2026-02-14,IN2497,IndiGo,DEL-GOI,T1,08:15,186,179,14,None,11.6,14.9,4.3
2026-02-14,AI2498,Air India,DEL-PNQ,T2,12:45,180,148,0,None,4.6,20.8,4.7
2026-02-14,AI2499,Air India,DEL-BLR,T3,08:45,180,164,12,None,16.6,17.5,4.0
2026-02-14,VI2500,Vistara,DEL-CCU,T3,21:00,188,183,2,None,10.8,23.3,4.2
2026-02-14,AK2501,Akasa Air,DEL-GOI,T3,09:30,189,156,17,Late Aircraft,17.1,20.6,4.0
2026-02-14,VI2502,Vistara,DEL-GOI,T3,18:30,188,149,47,Technical,15.6,24.7,3.8
2026-02-14,SP2503,SpiceJet,DEL-GOI,T1,21:15,174,174,18,Air Traffic,8.2,15.3,4.2
2026-02-14,IN2504,IndiGo,DEL-JAI,T3,18:00,186,167,24,Weather,25.2,16.8,3.8
2026-02-14,AI2505,Air India,DEL-GOI,T1,09:45,180,151,4,None,18.9,15.8,4.1
2026-02-14,SP2506,SpiceJet,DEL-BOM,T3,14:45,174,136,15,None,16.0,21.0,3.9
2026-02-14,SP2507,SpiceJet,DEL-BOM,T2,11:15,174,151,0,None,7.3,17.8,4.4
2026-02-14,AK2508,Akasa Air,DEL-GOI,T1,15:15,189,187,0,None,12.7,13.7,4.4
2026-02-14,AI2509,Air India,DEL-BLR,T1,08:30,180,173,0,None,16.5,12.4,4.2
2026-02-14,AK2510,Akasa Air,DEL-JAI,T3,10:45,189,161,14,None,13.5,15.8,4.3
2026-02-14,SP2511,SpiceJet,DEL-GOI,T3,15:30,174,135,45,Late Aircraft,15.4,15.9,4.0
2026-02-14,VI2512,Vistara,DEL-BOM,T1,10:45,188,175,9,None,13.0,22.4,4.3
2026-02-14,SP2513,SpiceJet,DEL-BLR,T1,16:30,174,153,6,None,9.1,19.6,4.1
2026-02-14,AK2514,Akasa Air,DEL-JAI,T3,09:30,189,172,12,None,19.5,14.8,3.8
2026-02-14,AK2515,Akasa Air,DEL-GOI,T3,16:45,189,177,12,None,10.9,15.0,4.1
2026-02-14,AI2516,Air India,DEL-GOI,T3,17:45,180,142,17,Air Traffic,12.1,25.2,4.2
2026-02-14,AK2517,Akasa Air,DEL-CCU,T3,09:30,189,160,19,Air Traffic,18.9,25.8,4.1
2026-02-14,IN2518,IndiGo,DEL-HYD,T1,07:30,186,172,0,None,13.0,18.0,4.5
2026-02-14,IN2519,IndiGo,DEL-CCU,T1,22:45,186,136,77,Late Aircraft,13.8,26.7,3.5
2026-02-14,VI2520,Vistara,DEL-GOI,T3,14:00,188,153,0,None,9.2,17.7,4.6
2026-02-14,AI2521,Air India,DEL-BOM,T1,10:00,180,149,2,None,15.4,19.6,4.1
2026-02-14,IN2522,IndiGo,DEL-HYD,T3,20:45,186,151,9,None,11.0,14.4,4.4
2026-02-14,AI2523,Air India,DEL-PNQ,T3,16:15,180,158,15,None,8.1,20.6,4.5
2026-02-14,IN2524,IndiGo,DEL-GOI,T3,15:15,186,138,4,None,10.2,18.0,4.3
2026-02-14,VI2525,Vistara,DEL-HYD,T1,12:45,188,181,88,Weather,12.1,24.2,3.1
2026-02-14,AI2526,Air India,DEL-BLR,T1,09:00,180,164,0,None,14.3,13.2,4.3
2026-02-14,IN2527,IndiGo,DEL-PNQ,T3,20:00,186,154,0,None,12.2,16.4,4.5
2026-02-14,SP2528,SpiceJet,DEL-JAI,T3,07:15,174,136,18,Weather,12.9,19.7,4.3
2026-02-14,AI2529,Air India,DEL-GOI,T2,11:15,180,167,0,None,11.1,10.3,4.2
