order_id,order_date,month,customer_id,customer_segment,region,city,category,product,channel,payment_method,quantity,unit_price,discount,sales,profit,shipping_days,returned
ORD101733,2025-08-10,2025-08,CUST2716,Returning Customer,North,Pune,Sports,Running Shoes,Website,UPI,4,98,0.05,372.4,66.5,6,No
ORD101734,2025-12-23,2025-12,CUST3934,Returning Customer,South,Ahmedabad,Electronics,Smartwatch,Mobile App,Credit Card,1,1155,0.05,1097.25,118.25,6,No
ORD101735,2025-11-29,2025-11,CUST5753,Premium Customer,North,Pune,Fashion,T-Shirt,Mobile App,COD,6,27,0.1,145.8,39.16,6,No
ORD101736,2025-05-07,2025-05,CUST7279,Returning Customer,North,Mumbai,Beauty,Serum,Mobile App,Net Banking,3,126,0.25,283.5,87.89,3,No
ORD101737,2025-06-29,2025-06,CUST1461,Returning Customer,Central,Mumbai,Home & Kitchen,Storage Box,Mobile App,Credit Card,6,279,0,1674,381.64,4,Yes
ORD101738,2025-05-11,2025-05,CUST7486,New Customer,Central,Ahmedabad,Grocery,Flour Pack,Marketplace,Debit Card,4,76,0.05,288.8,22.32,3,No
ORD101739,2025-12-25,2025-12,CUST9962,New Customer,South,Pune,Grocery,Flour Pack,Mobile App,Debit Card,2,58,0.2,92.8,10.88,3,No
ORD101740,2025-04-30,2025-04,CUST5774,Returning Customer,North,Chennai,Fashion,Jeans,Marketplace,Net Banking,5,82,0.15,348.5,89.09,9,No
ORD101741,2025-08-08,2025-08,CUST8280,Returning Customer,West,Bengaluru,Electronics,Headphones,Marketplace,Net Banking,3,107,0.2,256.8,29.54,4,No
ORD101742,2025-01-05,2025-01,CUST7089,New Customer,Central,Mumbai,Beauty,Shampoo,Mobile App,Credit Card,2,72,0.2,115.2,30.99,9,No
ORD101743,2025-10-18,2025-10,CUST7337,New Customer,West,Chennai,Sports,Running Shoes,Marketplace,Debit Card,3,119,0.15,303.45,56.58,9,No
ORD101744,2025-09-15,2025-09,CUST1423,New Customer,West,Ahmedabad,Home & Kitchen,Cookware Set,Marketplace,Credit Card,5,115,0.25,431.25,115.95,4,No
ORD101745,2025-04-07,2025-04,CUST1750,Returning Customer,South,Jaipur,Fashion,T-Shirt,Mobile App,COD,3,155,0.25,348.75,84.31,2,No
ORD101746,2025-03-26,2025-03,CUST6777,New Customer,North,Jaipur,Home & Kitchen,Lamp,Website,Credit Card,5,154,0.2,616.0,108.66,5,No
ORD101747,2025-09-27,2025-09,CUST5993,Returning Customer,Central,Ahmedabad,Sports,Yoga Mat,Website,UPI,6,17,0.2,81.6,11.98,5,No
ORD101748,2025-02-12,2025-02,CUST7703,Returning Customer,North,Chennai,Grocery,Tea,Website,UPI,2,41,0,82,7.17,5,No
ORD101749,2025-07-10,2025-07,CUST7411,New Customer,West,Ahmedabad,Grocery,Flour Pack,Marketplace,COD,1,30,0.1,27.0,4.09,7,No
ORD101750,2025-02-05,2025-02,CUST8107,Returning Customer,Central,Kolkata,Sports,Yoga Mat,Mobile App,Credit Card,3,148,0,444,109.94,9,No
ORD101751,2025-08-28,2025-08,CUST6819,Returning Customer,South,Mumbai,Sports,Football,Mobile App,COD,4,76,0.2,243.2,44.8,7,No
ORD101752,2025-09-01,2025-09,CUST4629,Returning Customer,East,Lucknow,Fashion,Jacket,Mobile App,Credit Card,1,28,0.15,23.8,5.03,9,No
ORD101753,2025-12-20,2025-12,CUST5815,New Customer,West,Ahmedabad,Beauty,Shampoo,Website,Net Banking,4,10,0.2,32.0,10.73,2,No
ORD101754,2025-07-07,2025-07,CUST1594,New Customer,Central,Hyderabad,Fashion,Dress,Website,Debit Card,2,118,0,236,59.24,1,No
ORD101755,2025-11-26,2025-11,CUST8715,Returning Customer,North,Pune,Books,Exam Guide,Mobile App,Credit Card,3,37,0.1,99.9,14.38,2,No
ORD101756,2025-02-04,2025-02,CUST2477,Returning Customer,South,Delhi,Beauty,Perfume,Mobile App,Net Banking,3,119,0.1,321.3,98.22,8,No
ORD101757,2025-09-09,2025-09,CUST3576,Premium Customer,North,Hyderabad,Sports,Running Shoes,Mobile App,Debit Card,5,203,0.2,812.0,130.95,4,No
ORD101758,2025-05-31,2025-05,CUST1560,Returning Customer,North,Chennai,Books,Children Book,Website,Debit Card,3,36,0.05,102.6,14.68,2,No
ORD101759,2025-06-01,2025-06,CUST4401,Returning Customer,West,Delhi,Grocery,Snacks,Mobile App,COD,4,75,0.05,285.0,32.24,2,No
ORD101760,2025-09-29,2025-09,CUST3233,Returning Customer,South,Bengaluru,Fashion,T-Shirt,Mobile App,COD,5,15,0.1,67.5,20.23,8,No
ORD101761,2025-08-04,2025-08,CUST9292,Returning Customer,East,Kolkata,Grocery,Tea,Website,UPI,3,80,0.1,216.0,28.17,2,No
ORD101762,2025-05-21,2025-05,CUST5015,Returning Customer,West,Chennai,Grocery,Tea,Mobile App,COD,4,52,0.25,156.0,18.3,4,No
ORD101763,2025-07-27,2025-07,CUST2945,Returning Customer,Central,Jaipur,Beauty,Serum,Mobile App,Credit Card,3,45,0,135,33.79,9,No
ORD101764,2025-02-22,2025-02,CUST2778,Returning Customer,North,Bengaluru,Grocery,Snacks,Marketplace,Credit Card,1,19,0.05,18.05,1.09,3,No
ORD101765,2025-06-27,2025-06,CUST3498,New Customer,Central,Delhi,Fashion,T-Shirt,Mobile App,Credit Card,1,94,0,94,30.13,9,No
ORD101766,2025-02-02,2025-02,CUST5901,Premium Customer,West,Jaipur,Electronics,Smartwatch,Marketplace,Net Banking,1,616,0.05,585.2,90.82,4,No
ORD101767,2025-08-20,2025-08,CUST7133,New Customer,South,Ahmedabad,Grocery,Tea,Mobile App,COD,1,41,0,41,4.75,7,No
ORD101768,2025-07-28,2025-07,CUST6459,Premium Customer,Central,Lucknow,Home & Kitchen,Storage Box,Marketplace,Net Banking,1,253,0.15,215.05,57.72,8,No
ORD101769,2025-04-07,2025-04,CUST8426,Returning Customer,Central,Lucknow,Fashion,Sneakers,Website,Debit Card,4,97,0.2,310.4,67.16,7,No
ORD101770,2025-07-23,2025-07,CUST2875,Returning Customer,North,Kolkata,Beauty,Perfume,Website,Credit Card,2,133,0.2,212.8,74.19,7,No
ORD101771,2025-09-04,2025-09,CUST7223,Returning Customer,Central,Chennai,Books,Fiction Book,Mobile App,Net Banking,4,53,0,212,34.83,4,No
ORD101772,2025-04-17,2025-04,CUST6008,Returning Customer,North,Chennai,Grocery,Cooking Oil,Marketplace,Net Banking,5,18,0.25,67.5,9.87,3,No
ORD101773,2025-12-08,2025-12,CUST2783,Returning Customer,Central,Bengaluru,Fashion,Sneakers,Marketplace,UPI,6,146,0,876,192.95,2,No
ORD101774,2025-11-30,2025-11,CUST4606,New Customer,East,Lucknow,Electronics,Smartwatch,Mobile App,Debit Card,2,1130,0.25,1695.0,192.92,3,No
ORD101775,2025-06-29,2025-06,CUST6538,New Customer,North,Kolkata,Electronics,Headphones,Marketplace,Credit Card,6,373,0.05,2126.1,230.41,5,No
ORD101776,2025-04-24,2025-04,CUST6970,Returning Customer,Central,Jaipur,Sports,Dumbbells,Mobile App,COD,6,153,0.05,872.1,113.98,2,No
ORD101777,2025-10-12,2025-10,CUST3521,New Customer,Central,Lucknow,Electronics,Smartphone,Website,COD,5,836,0.05,3971.0,603.46,2,No
ORD101778,2025-03-09,2025-03,CUST9104,Returning Customer,South,Pune,Sports,Running Shoes,Mobile App,COD,5,86,0.15,365.5,65.1,4,No
ORD101779,2025-06-07,2025-06,CUST5763,Returning Customer,West,Pune,Grocery,Rice Pack,Mobile App,COD,3,65,0.05,185.25,11.51,5,Yes
ORD101780,2025-12-10,2025-12,CUST7539,Returning Customer,North,Jaipur,Grocery,Tea,Mobile App,UPI,3,78,0.05,222.3,26.74,6,No
ORD101781,2025-04-11,2025-04,CUST6384,Returning Customer,East,Bengaluru,Grocery,Flour Pack,Website,COD,5,37,0.25,138.75,9.93,8,No
ORD101782,2025-12-08,2025-12,CUST7969,Premium Customer,West,Kolkata,Books,Biography,Mobile App,Debit Card,2,44,0,88,12.23,2,No
ORD101783,2025-11-01,2025-11,CUST2132,Returning Customer,South,Lucknow,Fashion,Jacket,Mobile App,COD,1,141,0.25,105.75,32.97,7,No
ORD101784,2025-02-02,2025-02,CUST4765,Premium Customer,North,Lucknow,Sports,Running Shoes,Website,UPI,4,41,0.15,139.4,25.21,2,No
ORD101785,2025-05-04,2025-05,CUST1746,Returning Customer,West,Chennai,Books,Fiction Book,Website,Net Banking,3,39,0.05,111.15,12.4,9,No
ORD101786,2025-01-10,2025-01,CUST6222,Returning Customer,East,Kolkata,Electronics,Tablet,Website,Net Banking,2,1100,0.1,1980.0,258.12,7,Yes
ORD101787,2025-11-17,2025-11,CUST4809,New Customer,East,Jaipur,Beauty,Serum,Website,COD,3,124,0.1,334.8,84.37,3,No
ORD101788,2025-12-24,2025-12,CUST8070,Premium Customer,South,Pune,Home & Kitchen,Mixer,Website,Debit Card,2,43,0,86,15.38,2,No
ORD101789,2025-09-22,2025-09,CUST9020,Returning Customer,South,Chennai,Grocery,Flour Pack,Mobile App,Credit Card,4,32,0.05,121.6,13.31,6,No
ORD101790,2025-02-14,2025-02,CUST2895,Returning Customer,Central,Bengaluru,Electronics,Laptop,Mobile App,Debit Card,1,466,0.15,396.1,65.4,4,No
ORD101791,2025-10-31,2025-10,CUST3195,Premium Customer,Central,Lucknow,Beauty,Perfume,Mobile App,COD,6,74,0.25,333.0,91.24,4,No
ORD101792,2025-10-02,2025-10,CUST6358,New Customer,East,Mumbai,Home & Kitchen,Storage Box,Marketplace,COD,3,78,0.15,198.9,42.02,4,No
ORD101793,2025-09-30,2025-09,CUST4234,Returning Customer,Central,Lucknow,Fashion,Dress,Mobile App,Credit Card,5,48,0.1,216.0,66.38,9,No
ORD101794,2025-05-17,2025-05,CUST9804,Returning Customer,Central,Bengaluru,Home & Kitchen,Storage Box,Marketplace,Credit Card,6,47,0.15,239.7,51.73,9,No
ORD101795,2025-01-24,2025-01,CUST8552,Returning Customer,South,Kolkata,Home & Kitchen,Mixer,Mobile App,Debit Card,3,342,0.1,923.4,222.46,7,No
ORD101796,2025-04-06,2025-04,CUST5457,Premium Customer,Central,Hyderabad,Grocery,Rice Pack,Mobile App,Credit Card,4,70,0.05,266.0,14.93,5,No
ORD101797,2025-03-02,2025-03,CUST8800,Returning Customer,South,Delhi,Grocery,Snacks,Marketplace,COD,4,52,0.15,176.8,27.44,3,No
ORD101798,2025-03-08,2025-03,CUST9049,Returning Customer,East,Jaipur,Electronics,Tablet,Marketplace,Credit Card,2,298,0.25,447.0,65.49,2,Yes
ORD101799,2025-02-23,2025-02,CUST2441,New Customer,North,Kolkata,Fashion,Jeans,Website,UPI,5,31,0.05,147.25,41.17,5,No
ORD101800,2025-04-05,2025-04,CUST9980,New Customer,North,Bengaluru,Sports,Football,Website,UPI,6,84,0,504,111.5,7,No
ORD101801,2025-11-08,2025-11,CUST9615,New Customer,South,Pune,Books,Business Book,Marketplace,UPI,1,59,0.05,56.05,8.85,1,No
ORD101802,2025-10-19,2025-10,CUST3623,Returning Customer,West,Mumbai,Beauty,Makeup Kit,Marketplace,Debit Card,4,53,0,212,72.94,4,No
ORD101803,2025-11-02,2025-11,CUST1789,Returning Customer,East,Mumbai,Electronics,Smartwatch,Mobile App,Credit Card,5,589,0.1,2650.5,529.78,5,No
ORD101804,2025-02-13,2025-02,CUST7857,Returning Customer,South,Bengaluru,Sports,Yoga Mat,Mobile App,Net Banking,3,128,0.1,345.6,88.6,2,No
ORD101805,2025-06-14,2025-06,CUST5079,Returning Customer,Central,Lucknow,Beauty,Shampoo,Mobile App,UPI,1,77,0.15,65.45,23.23,8,No
ORD101806,2025-01-28,2025-01,CUST5556,Returning Customer,West,Lucknow,Electronics,Headphones,Website,Credit Card,1,98,0.05,93.1,14.88,5,No
ORD101807,2025-11-21,2025-11,CUST2566,New Customer,West,Kolkata,Electronics,Laptop,Mobile App,UPI,4,603,0.1,2170.8,356.78,2,Yes
ORD101808,2025-06-03,2025-06,CUST9725,New Customer,South,Lucknow,Fashion,Sneakers,Website,COD,5,150,0.15,637.5,136.56,3,Yes
ORD101809,2025-07-01,2025-07,CUST6118,New Customer,Central,Bengaluru,Books,Fiction Book,Website,UPI,6,53,0,318,65.62,9,No
ORD101810,2025-11-28,2025-11,CUST8609,Returning Customer,North,Mumbai,Sports,Football,Website,UPI,6,218,0.1,1177.2,291.51,5,No
ORD101811,2025-02-01,2025-02,CUST4127,New Customer,Central,Ahmedabad,Grocery,Tea,Website,COD,2,6,0.15,10.2,1.65,5,No
ORD101812,2025-07-12,2025-07,CUST8471,Premium Customer,East,Delhi,Home & Kitchen,Cookware Set,Website,Net Banking,5,25,0.25,93.75,23.09,4,No
ORD101813,2025-11-19,2025-11,CUST6163,New Customer,South,Chennai,Fashion,Sneakers,Marketplace,Net Banking,1,93,0.25,69.75,19.77,5,No
ORD101814,2025-08-21,2025-08,CUST5705,Returning Customer,East,Mumbai,Sports,Dumbbells,Mobile App,UPI,2,82,0.25,123.0,26.44,2,No
ORD101815,2025-08-12,2025-08,CUST7010,Returning Customer,North,Hyderabad,Grocery,Rice Pack,Marketplace,UPI,4,40,0.05,152.0,23.46,3,No
ORD101816,2025-03-28,2025-03,CUST4783,New Customer,Central,Bengaluru,Electronics,Tablet,Marketplace,Debit Card,1,1063,0.25,797.25,119.24,7,No
ORD101817,2025-01-24,2025-01,CUST6342,New Customer,Central,Hyderabad,Books,Children Book,Mobile App,Debit Card,1,33,0.1,29.7,6.35,2,Yes
ORD101818,2025-10-17,2025-10,CUST4157,Returning Customer,South,Bengaluru,Home & Kitchen,Bedsheet,Marketplace,COD,3,198,0.1,534.6,112.3,9,No
ORD101819,2025-05-05,2025-05,CUST2040,Premium Customer,South,Hyderabad,Beauty,Perfume,Mobile App,COD,6,140,0.15,714.0,268.73,4,No
ORD101820,2025-01-16,2025-01,CUST5717,Premium Customer,West,Lucknow,Grocery,Tea,Mobile App,Debit Card,6,23,0,138,10.27,7,No
ORD101821,2025-12-16,2025-12,CUST2398,Returning Customer,West,Chennai,Fashion,Dress,Marketplace,Debit Card,1,150,0.15,127.5,34.95,1,No
ORD101822,2025-05-13,2025-05,CUST9978,Returning Customer,East,Pune,Electronics,Smartphone,Marketplace,COD,5,610,0.05,2897.5,392.01,1,No
ORD101823,2025-07-10,2025-07,CUST3898,Returning Customer,Central,Jaipur,Fashion,Jacket,Website,COD,5,155,0.1,697.5,176.13,9,No
ORD101824,2025-09-04,2025-09,CUST1847,New Customer,South,Lucknow,Home & Kitchen,Bedsheet,Mobile App,UPI,3,48,0.15,122.4,23.19,1,No
ORD101825,2025-05-19,2025-05,CUST3839,Returning Customer,Central,Pune,Electronics,Smartwatch,Marketplace,COD,6,846,0.1,4568.4,524.6,6,No
ORD101826,2025-02-02,2025-02,CUST2473,Premium Customer,Central,Pune,Grocery,Rice Pack,Marketplace,Debit Card,4,15,0.05,57.0,4.22,8,No
ORD101827,2025-07-19,2025-07,CUST9727,New Customer,North,Jaipur,Grocery,Tea,Marketplace,Net Banking,5,62,0.05,294.5,50.95,3,No
ORD101828,2025-08-06,2025-08,CUST1291,New Customer,North,Chennai,Grocery,Cooking Oil,Marketplace,UPI,5,29,0.1,130.5,13.08,6,No
ORD101829,2025-05-18,2025-05,CUST1155,Premium Customer,East,Pune,Fashion,Dress,Marketplace,Credit Card,3,94,0.05,267.9,66.46,9,No
ORD101830,2025-05-24,2025-05,CUST4750,New Customer,South,Lucknow,Fashion,Dress,Website,Net Banking,1,78,0,78,20.64,4,No
ORD101831,2025-08-30,2025-08,CUST4229,Returning Customer,North,Bengaluru,Books,Fiction Book,Mobile App,Debit Card,1,19,0.2,15.2,2.22,8,No
ORD101832,2025-06-10,2025-06,CUST7058,Returning Customer,West,Hyderabad,Electronics,Headphones,Website,UPI,2,759,0.1,1366.2,105.63,6,No
ORD101833,2025-04-21,2025-04,CUST8815,Returning Customer,North,Chennai,Sports,Running Shoes,Marketplace,Credit Card,3,65,0.05,185.25,41.69,5,Yes
ORD101834,2025-10-15,2025-10,CUST7471,New Customer,East,Lucknow,Books,Fiction Book,Mobile App,Debit Card,5,34,0.2,136.0,20.7,4,No
ORD101835,2025-11-03,2025-11,CUST6341,New Customer,West,Jaipur,Books,Children Book,Website,Debit Card,4,57,0.2,182.4,31.72,1,No
ORD101836,2025-08-28,2025-08,CUST7491,Returning Customer,West,Chennai,Home & Kitchen,Cookware Set,Marketplace,COD,6,71,0.1,383.4,57.55,7,No
ORD101837,2025-07-15,2025-07,CUST1979,Returning Customer,North,Pune,Beauty,Serum,Website,COD,3,50,0.2,120.0,40.41,4,No
ORD101838,2025-11-14,2025-11,CUST1912,New Customer,East,Pune,Sports,Dumbbells,Mobile App,Debit Card,4,176,0.2,563.2,102.51,2,Yes
ORD101839,2025-08-16,2025-08,CUST8778,Returning Customer,West,Lucknow,Sports,Football,Marketplace,COD,6,211,0.2,1012.8,168.15,2,No
ORD101840,2025-03-22,2025-03,CUST5945,Premium Customer,East,Pune,Fashion,Jacket,Website,Credit Card,5,147,0.1,661.5,216.19,2,Yes
ORD101841,2025-09-10,2025-09,CUST5377,New Customer,North,Hyderabad,Electronics,Smartwatch,Website,Net Banking,3,374,0,1122,170.66,2,No
ORD101842,2025-12-12,2025-12,CUST4159,Returning Customer,East,Hyderabad,Electronics,Tablet,Marketplace,Net Banking,6,985,0.15,5023.5,925.05,8,No
ORD101843,2025-01-13,2025-01,CUST7982,Returning Customer,East,Pune,Beauty,Perfume,Mobile App,Credit Card,1,53,0.15,45.05,12.94,9,No
ORD101844,2025-01-31,2025-01,CUST9307,New Customer,North,Lucknow,Sports,Running Shoes,Mobile App,Credit Card,6,103,0.2,494.4,108.31,1,No
ORD101845,2025-11-15,2025-11,CUST4514,Returning Customer,North,Mumbai,Grocery,Cooking Oil,Website,COD,2,53,0.15,90.1,8.84,4,No
ORD101846,2025-06-11,2025-06,CUST2229,Returning Customer,South,Bengaluru,Grocery,Tea,Mobile App,COD,1,29,0.2,23.2,2.44,1,Yes
ORD101847,2025-01-25,2025-01,CUST5111,Returning Customer,East,Delhi,Fashion,Dress,Website,Debit Card,6,115,0.2,552.0,131.84,5,No
ORD101848,2025-02-19,2025-02,CUST7919,Returning Customer,South,Hyderabad,Home & Kitchen,Cookware Set,Website,UPI,2,224,0.05,425.6,83.18,6,No
ORD101849,2025-11-29,2025-11,CUST5994,Premium Customer,Central,Chennai,Fashion,Dress,Mobile App,COD,1,49,0,49,13.96,7,No
ORD101850,2025-01-28,2025-01,CUST9760,Returning Customer,East,Chennai,Beauty,Perfume,Marketplace,COD,3,80,0.2,192.0,51.51,6,No
ORD101851,2025-08-29,2025-08,CUST2189,New Customer,South,Chennai,Electronics,Headphones,Marketplace,COD,1,685,0.05,650.75,120.18,2,No
ORD101852,2025-05-24,2025-05,CUST6118,Premium Customer,West,Bengaluru,Home & Kitchen,Cookware Set,Mobile App,Debit Card,6,236,0.15,1203.6,228.52,3,No
ORD101853,2025-05-10,2025-05,CUST4445,New Customer,West,Kolkata,Sports,Yoga Mat,Marketplace,Credit Card,6,166,0.05,946.2,226.75,2,No
ORD101854,2025-12-19,2025-12,CUST5900,New Customer,West,Bengaluru,Fashion,Dress,Mobile App,Net Banking,6,27,0,162,41.86,1,No
ORD101855,2025-05-27,2025-05,CUST8648,Premium Customer,West,Jaipur,Sports,Cricket Bat,Mobile App,COD,2,28,0.2,44.8,9.77,5,No
ORD101856,2025-11-03,2025-11,CUST1780,Premium Customer,West,Delhi,Home & Kitchen,Cookware Set,Mobile App,COD,6,279,0.25,1255.5,251.66,1,No
ORD101857,2025-05-11,2025-05,CUST5286,Returning Customer,South,Lucknow,Electronics,Headphones,Mobile App,UPI,1,951,0.2,760.8,104.74,4,No
ORD101858,2025-08-27,2025-08,CUST4264,Returning Customer,South,Chennai,Books,Biography,Marketplace,Debit Card,3,24,0.05,68.4,10.62,9,No
ORD101859,2025-07-20,2025-07,CUST5394,New Customer,South,Bengaluru,Home & Kitchen,Storage Box,Marketplace,Debit Card,6,99,0.2,475.2,84.77,2,No
ORD101860,2025-05-31,2025-05,CUST7140,New Customer,East,Delhi,Home & Kitchen,Lamp,Website,UPI,1,287,0.1,258.3,57.13,5,No
ORD101861,2025-06-22,2025-06,CUST1214,New Customer,East,Mumbai,Fashion,T-Shirt,Marketplace,Debit Card,3,84,0.1,226.8,76.65,6,No
ORD101862,2025-11-12,2025-11,CUST2218,New Customer,North,Mumbai,Electronics,Tablet,Marketplace,Net Banking,4,1189,0,4756,376.56,1,No
ORD101863,2025-10-10,2025-10,CUST2205,New Customer,North,Chennai,Books,Exam Guide,Mobile App,Net Banking,2,8,0.1,14.4,1.66,1,No
ORD101864,2025-06-08,2025-06,CUST4587,Returning Customer,North,Mumbai,Electronics,Laptop,Marketplace,COD,2,170,0,340,37.64,6,No
ORD101865,2025-11-21,2025-11,CUST1357,New Customer,East,Ahmedabad,Fashion,Sneakers,Website,UPI,5,104,0.15,442.0,123.48,4,No
ORD101866,2025-03-13,2025-03,CUST3502,New Customer,Central,Delhi,Grocery,Cooking Oil,Marketplace,UPI,2,8,0,16,1.14,6,No
ORD101867,2025-01-12,2025-01,CUST5226,New Customer,South,Pune,Electronics,Smartwatch,Marketplace,Debit Card,1,965,0.25,723.75,96.91,9,No
ORD101868,2025-04-17,2025-04,CUST5061,Premium Customer,Central,Ahmedabad,Electronics,Tablet,Website,Credit Card,4,1041,0.05,3955.8,605.05,5,No
ORD101869,2025-10-06,2025-10,CUST1584,Returning Customer,South,Ahmedabad,Grocery,Flour Pack,Marketplace,Debit Card,1,59,0,59,8.21,2,No
ORD101870,2025-04-25,2025-04,CUST6292,Returning Customer,East,Delhi,Electronics,Laptop,Website,Debit Card,2,99,0.25,148.5,27.13,1,No
ORD101871,2025-01-31,2025-01,CUST4170,Returning Customer,West,Jaipur,Home & Kitchen,Lamp,Marketplace,UPI,4,210,0,840,208.36,5,No
ORD101872,2025-09-12,2025-09,CUST7237,Returning Customer,North,Chennai,Sports,Running Shoes,Mobile App,Debit Card,5,168,0.1,756.0,180.67,6,No
ORD101873,2025-11-15,2025-11,CUST3732,Returning Customer,West,Ahmedabad,Books,Business Book,Mobile App,Net Banking,3,12,0.2,28.8,4.08,2,No
ORD101874,2025-10-03,2025-10,CUST3006,New Customer,East,Mumbai,Fashion,T-Shirt,Mobile App,Debit Card,3,176,0.25,396.0,125.91,1,No
ORD101875,2025-02-17,2025-02,CUST2909,Premium Customer,North,Delhi,Sports,Football,Marketplace,Net Banking,5,30,0.2,120.0,22.01,5,No
ORD101876,2025-12-26,2025-12,CUST3693,Returning Customer,South,Bengaluru,Home & Kitchen,Lamp,Website,Debit Card,5,64,0.25,240.0,43.99,9,No
ORD101877,2025-06-14,2025-06,CUST7586,Returning Customer,South,Hyderabad,Home & Kitchen,Bedsheet,Marketplace,COD,4,128,0.15,435.2,102.88,9,No
ORD101878,2025-03-21,2025-03,CUST1995,New Customer,East,Hyderabad,Home & Kitchen,Cookware Set,Marketplace,Credit Card,1,111,0.2,88.8,24.67,1,No
ORD101879,2025-02-17,2025-02,CUST1656,Returning Customer,South,Mumbai,Home & Kitchen,Lamp,Website,Debit Card,5,85,0.25,318.75,60.35,9,No
ORD101880,2025-12-18,2025-12,CUST3666,New Customer,West,Jaipur,Home & Kitchen,Mixer,Website,Net Banking,3,27,0.2,64.8,14.89,1,No
ORD101881,2025-08-20,2025-08,CUST4069,Premium Customer,West,Chennai,Books,Exam Guide,Website,COD,2,14,0.2,22.4,4.31,1,No
ORD101882,2025-04-03,2025-04,CUST6020,New Customer,West,Delhi,Sports,Cricket Bat,Website,COD,5,148,0.2,592.0,80.57,6,No
ORD101883,2025-06-18,2025-06,CUST3730,New Customer,North,Jaipur,Electronics,Tablet,Mobile App,Net Banking,2,248,0,496,84.66,8,No
ORD101884,2025-11-09,2025-11,CUST1655,Premium Customer,East,Hyderabad,Grocery,Cooking Oil,Website,Net Banking,3,58,0.2,139.2,9.08,7,No
ORD101885,2025-04-27,2025-04,CUST8545,Returning Customer,North,Mumbai,Beauty,Perfume,Mobile App,Net Banking,4,119,0.2,380.8,140.62,6,No
ORD101886,2025-05-14,2025-05,CUST9005,Returning Customer,West,Kolkata,Books,Exam Guide,Marketplace,COD,3,46,0.2,110.4,15.9,6,No
ORD101887,2025-05-23,2025-05,CUST8295,Returning Customer,North,Bengaluru,Sports,Dumbbells,Website,COD,3,78,0.2,187.2,48.62,5,No
ORD101888,2025-07-21,2025-07,CUST1360,New Customer,South,Bengaluru,Electronics,Smartphone,Website,UPI,3,80,0.25,180.0,19.36,5,No
ORD101889,2025-07-11,2025-07,CUST2962,Premium Customer,South,Bengaluru,Sports,Cricket Bat,Website,Debit Card,6,229,0.05,1305.3,245.82,3,No
ORD101890,2025-07-08,2025-07,CUST7577,Premium Customer,Central,Hyderabad,Beauty,Makeup Kit,Website,UPI,3,79,0.2,189.6,62.97,6,No
ORD101891,2025-09-05,2025-09,CUST4551,Returning Customer,East,Jaipur,Sports,Dumbbells,Marketplace,Net Banking,1,65,0,65,14.35,1,No
ORD101892,2025-04-13,2025-04,CUST9726,New Customer,West,Mumbai,Sports,Running Shoes,Mobile App,Debit Card,3,124,0.05,353.4,68.65,3,No
ORD101893,2025-12-04,2025-12,CUST6134,Returning Customer,West,Bengaluru,Fashion,Dress,Mobile App,UPI,2,146,0.2,233.6,55.33,3,No
ORD101894,2025-10-16,2025-10,CUST5593,Returning Customer,West,Jaipur,Fashion,Jacket,Mobile App,COD,2,108,0,216,62.45,8,No
ORD101895,2025-09-07,2025-09,CUST8904,Returning Customer,North,Jaipur,Books,Fiction Book,Mobile App,Net Banking,2,48,0,96,13.14,9,No
