order_id,order_date,region,state,city,category,sub_category,customer_segment,sales,profit,quantity,discount,shipping_cost
ORD-101179,2025-02-03,West,California,San Francisco,Technology,Phones,Consumer,1013.88,129.11,7,0.2,62.33
ORD-101180,2024-01-22,Central,Michigan,Detroit,Office Supplies,Paper,Home Office,250.35,40.43,2,0.05,16.04
ORD-101181,2025-06-21,East,Maryland,Baltimore,Technology,Machines,Consumer,452.66,114.36,1,0,8.68
ORD-101182,2024-08-19,West,Washington,Seattle,Office Supplies,Paper,Corporate,106.21,19.63,3,0,22.17
ORD-101183,2024-11-21,Central,Indiana,Indianapolis,Furniture,Furnishings,Home Office,260.43,29.02,2,0.1,14.87
ORD-101184,2025-04-07,West,Washington,Seattle,Technology,Machines,Corporate,636.24,152.52,2,0,12.49
ORD-101185,2025-12-15,Central,Indiana,Indianapolis,Office Supplies,Paper,Consumer,127.53,1.77,3,0.25,17.42
ORD-101186,2025-10-01,West,Arizona,Phoenix,Technology,Copiers,Corporate,1720.92,219.05,7,0.15,54.03
ORD-101187,2024-08-11,West,Colorado,Denver,Technology,Accessories,Home Office,1882.16,386.19,5,0.05,38.37
ORD-101188,2025-12-30,West,California,Los Angeles,Furniture,Furnishings,Consumer,76.92,-0.46,1,0.25,10.17
ORD-101189,2024-01-01,South,Texas,Houston,Technology,Phones,Consumer,1106.93,270.38,3,0,19.9
ORD-101190,2023-02-01,West,Arizona,Phoenix,Technology,Phones,Home Office,100.43,17.51,1,0.1,12.91
ORD-101191,2024-11-08,East,New Jersey,Newark,Technology,Copiers,Home Office,1989.79,340.17,7,0.1,28.15
ORD-101192,2025-05-15,South,Texas,Dallas,Office Supplies,Storage,Consumer,70.48,3.64,1,0.25,9.14
ORD-101193,2024-01-24,Central,Ohio,Columbus,Office Supplies,Binders,Corporate,867.58,145.03,7,0.05,26.43
ORD-101194,2023-08-23,West,California,San Francisco,Furniture,Chairs,Consumer,1343.28,191.3,6,0.05,24.77
ORD-101195,2025-03-26,South,North Carolina,Charlotte,Furniture,Bookcases,Home Office,1093.84,120.89,5,0.1,31.92
ORD-101196,2025-10-16,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Consumer,152.72,24.52,2,0,19.66
ORD-101197,2024-01-13,West,California,Los Angeles,Technology,Machines,Corporate,1683.5,403.47,8,0,45.2
ORD-101198,2024-01-23,East,Massachusetts,Boston,Technology,Phones,Home Office,537.86,89.0,6,0.15,28.7
ORD-101199,2024-02-15,West,Arizona,Phoenix,Furniture,Tables,Home Office,403.11,7.75,2,0.2,14.14
ORD-101200,2025-06-21,West,California,San Francisco,Office Supplies,Storage,Corporate,343.85,5.19,3,0.2,23.88
ORD-101201,2025-04-19,West,Colorado,Denver,Office Supplies,Paper,Corporate,308.07,62.1,6,0,14.25
ORD-101202,2023-01-08,West,Arizona,Phoenix,Office Supplies,Binders,Home Office,79.47,11.27,1,0,12.27
ORD-101203,2025-09-02,Central,Ohio,Columbus,Office Supplies,Appliances,Consumer,179.39,17.62,4,0.2,28.83
ORD-101204,2025-09-08,East,New Jersey,Newark,Office Supplies,Storage,Consumer,100.4,19.5,5,0.05,26.1
ORD-101205,2024-06-10,East,Massachusetts,Boston,Office Supplies,Binders,Consumer,447.61,73.35,5,0.1,16.88
ORD-101206,2024-12-23,East,New Jersey,Newark,Furniture,Furnishings,Consumer,2131.19,-41.1,8,0.3,42.96
ORD-101207,2024-11-22,South,Georgia,Atlanta,Technology,Accessories,Consumer,60,7.86,4,0.2,26.35
ORD-101208,2025-04-16,South,Florida,Miami,Technology,Machines,Consumer,194.85,2.34,2,0.3,19.66
ORD-101209,2025-04-24,West,California,San Francisco,Technology,Copiers,Corporate,200.9,6.78,3,0.25,18.8
ORD-101210,2024-02-27,Central,Indiana,Indianapolis,Office Supplies,Paper,Consumer,45,1.32,3,0.25,26.32
ORD-101211,2023-11-05,Central,Ohio,Columbus,Furniture,Tables,Home Office,567.17,85.56,3,0,26.03
ORD-101212,2023-06-25,West,California,Los Angeles,Technology,Copiers,Home Office,484.2,33.06,6,0.2,20.33
ORD-101213,2024-03-12,South,Texas,Houston,Furniture,Bookcases,Corporate,219.96,4.35,8,0.15,61.93
ORD-101214,2023-11-24,East,Pennsylvania,Philadelphia,Furniture,Chairs,Corporate,1428.48,154.35,7,0.05,46.31
ORD-101215,2024-07-29,East,New York,New York City,Office Supplies,Paper,Home Office,131.38,2.63,2,0.25,14.68
ORD-101216,2023-02-10,South,Georgia,Atlanta,Office Supplies,Paper,Consumer,45.71,1.38,1,0.3,10.47
ORD-101217,2024-11-26,West,Washington,Seattle,Technology,Accessories,Consumer,505.54,136.17,5,0,40.18
ORD-101218,2024-02-08,South,Florida,Miami,Office Supplies,Binders,Consumer,120,23.52,8,0,50.06
ORD-101219,2023-12-13,South,Florida,Miami,Technology,Copiers,Home Office,15,3.58,1,0,11.4
ORD-101220,2024-06-22,Central,Missouri,St. Louis,Furniture,Chairs,Consumer,1552.32,186.22,8,0,18.76
ORD-101221,2023-01-22,West,Washington,Seattle,Furniture,Tables,Home Office,443.7,24.5,7,0.15,31.95
ORD-101222,2025-11-15,Central,Missouri,St. Louis,Office Supplies,Storage,Consumer,603.35,55.64,6,0.15,34.53
ORD-101223,2024-06-30,West,Arizona,Phoenix,Office Supplies,Binders,Corporate,684.05,145.68,6,0,47.86
ORD-101224,2023-08-08,East,New York,New York City,Technology,Copiers,Consumer,92.99,23.97,4,0,11.27
ORD-101225,2023-01-28,South,North Carolina,Charlotte,Technology,Accessories,Corporate,1169.96,275.09,8,0,20.15
ORD-101226,2023-10-12,East,New York,New York City,Technology,Phones,Corporate,280.92,61.51,2,0,17.6
ORD-101227,2024-03-06,West,California,Los Angeles,Furniture,Bookcases,Corporate,460.43,-23.26,4,0.3,16.21
ORD-101228,2024-08-12,West,Arizona,Phoenix,Technology,Phones,Consumer,928.12,88.59,4,0.15,26.18
ORD-101229,2024-01-23,West,California,Los Angeles,Technology,Accessories,Home Office,1239.47,169.36,4,0.15,25.19
ORD-101230,2024-08-07,East,New Jersey,Newark,Furniture,Bookcases,Corporate,299.86,5.35,1,0.15,7.63
ORD-101231,2023-05-07,West,Arizona,Phoenix,Furniture,Chairs,Corporate,2292.82,-238.27,7,0.3,51.97
ORD-101232,2023-06-30,South,North Carolina,Charlotte,Furniture,Chairs,Corporate,1566.33,-113.98,6,0.3,48.06
ORD-101233,2025-01-28,Central,Ohio,Columbus,Furniture,Bookcases,Corporate,753.2,-2.35,4,0.2,35.64
ORD-101234,2024-10-26,Central,Missouri,St. Louis,Furniture,Furnishings,Consumer,1679.8,21.78,7,0.25,58.29
ORD-101235,2024-10-10,Central,Michigan,Detroit,Furniture,Bookcases,Consumer,958.04,32.13,3,0.1,17.72
ORD-101236,2023-11-03,South,Florida,Miami,Technology,Phones,Consumer,1372.99,215.81,3,0.15,27.43
ORD-101237,2024-07-22,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Consumer,101.67,4.73,3,0.2,10.91
ORD-101238,2024-10-24,Central,Indiana,Indianapolis,Furniture,Tables,Consumer,1533.16,95.78,8,0.1,17.73
ORD-101239,2024-09-22,East,Massachusetts,Boston,Office Supplies,Storage,Corporate,196.51,14.38,7,0.15,33.79
ORD-101240,2023-09-20,South,North Carolina,Charlotte,Furniture,Chairs,Consumer,561.76,-28.28,6,0.25,53.67
ORD-101241,2024-04-23,South,Georgia,Atlanta,Furniture,Bookcases,Corporate,671.74,20.38,6,0.2,38.04
ORD-101242,2024-04-13,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Home Office,90,11.21,6,0,20.23
ORD-101243,2024-10-20,West,Colorado,Denver,Furniture,Furnishings,Corporate,1348.98,129.79,5,0.1,22.17
ORD-101244,2023-10-21,South,Texas,Houston,Furniture,Tables,Consumer,220.15,-1.75,1,0.2,10.84
ORD-101245,2023-10-27,South,Florida,Miami,Furniture,Bookcases,Corporate,976.27,113.84,4,0,12.7
ORD-101246,2024-02-04,South,Texas,Dallas,Furniture,Furnishings,Corporate,52.55,0.84,1,0.15,7.51
ORD-101247,2023-02-21,West,Arizona,Phoenix,Technology,Copiers,Consumer,323.65,65.04,3,0.05,25.43
ORD-101248,2023-08-09,South,Georgia,Atlanta,Furniture,Tables,Corporate,1695.46,12.14,8,0.15,24.2
ORD-101249,2023-02-04,West,California,Los Angeles,Furniture,Furnishings,Consumer,1363.16,199.84,6,0,41.15
ORD-101250,2025-03-21,East,Massachusetts,Boston,Office Supplies,Binders,Corporate,208.9,45.85,6,0,16.35
ORD-101251,2023-09-28,Central,Illinois,Chicago,Technology,Accessories,Consumer,907.13,124.74,3,0.2,16.6
ORD-101252,2025-04-25,South,Texas,Houston,Furniture,Furnishings,Corporate,1073.63,-10.72,7,0.25,42.36
ORD-101253,2023-07-03,East,New Jersey,Newark,Technology,Phones,Corporate,1129.21,208.59,5,0,42.0
ORD-101254,2024-04-06,Central,Illinois,Chicago,Technology,Accessories,Corporate,782.57,150.69,3,0.05,16.28
ORD-101255,2025-03-21,West,Colorado,Denver,Furniture,Furnishings,Consumer,1071.38,116.56,7,0,44.05
ORD-101256,2023-01-15,South,Texas,Houston,Office Supplies,Storage,Corporate,185.51,-0.62,3,0.25,20.76
ORD-101257,2024-07-30,South,North Carolina,Charlotte,Furniture,Furnishings,Consumer,727.99,39.63,4,0.1,18.29
ORD-101258,2023-09-02,South,Georgia,Atlanta,Technology,Machines,Corporate,888.43,116.95,7,0.1,17.54
ORD-101259,2023-08-07,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Home Office,459.76,23.79,4,0.2,29.14
ORD-101260,2024-04-15,South,Texas,Dallas,Office Supplies,Binders,Consumer,87.54,16.19,4,0.05,16.78
ORD-101261,2025-03-06,South,Georgia,Atlanta,Furniture,Tables,Home Office,837.64,26.8,8,0.1,23.01
ORD-101262,2023-01-01,West,Colorado,Denver,Technology,Phones,Home Office,183.01,22.43,1,0.15,11.6
ORD-101263,2023-11-23,West,California,Los Angeles,Furniture,Tables,Corporate,1225.72,36.86,7,0.15,16.6
ORD-101264,2023-03-13,West,Washington,Seattle,Technology,Copiers,Consumer,413.1,108.54,4,0,31.84
ORD-101265,2023-03-04,Central,Michigan,Detroit,Technology,Phones,Consumer,60,6.41,4,0.15,30.68
ORD-101266,2025-09-09,West,California,San Francisco,Technology,Phones,Consumer,2030.29,372.24,7,0,36.69
ORD-101267,2025-08-11,Central,Michigan,Detroit,Technology,Phones,Corporate,859.73,160.92,5,0.1,13.35
ORD-101268,2024-07-10,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Corporate,15,0.42,1,0.25,11.42
ORD-101269,2024-04-19,West,Washington,Seattle,Furniture,Chairs,Corporate,1866.98,35.98,8,0.2,37.79
ORD-101270,2023-10-26,South,Florida,Miami,Furniture,Tables,Corporate,407.32,-6.71,6,0.3,46.23
ORD-101271,2023-10-30,Central,Indiana,Indianapolis,Furniture,Bookcases,Home Office,30.3,1.31,2,0.2,17.04
ORD-101272,2025-07-12,East,New York,New York City,Furniture,Tables,Corporate,170.37,24.78,3,0.05,26.14
ORD-101273,2025-03-22,West,Arizona,Phoenix,Technology,Phones,Corporate,215.47,46.13,1,0.05,11.29
ORD-101274,2024-11-16,Central,Illinois,Chicago,Furniture,Bookcases,Corporate,2135.93,-112.74,7,0.25,32.71
ORD-101275,2025-04-15,West,California,San Francisco,Office Supplies,Appliances,Consumer,196.25,36.22,4,0,36.64
ORD-101276,2024-09-19,East,New Jersey,Newark,Furniture,Tables,Corporate,30,0.81,2,0.1,8.44
ORD-101277,2023-09-05,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Consumer,805.35,56.01,8,0.2,17.59
ORD-101278,2024-09-06,South,Georgia,Atlanta,Furniture,Tables,Consumer,1188.79,179.65,8,0,71.71
ORD-101279,2025-10-20,South,Florida,Miami,Technology,Copiers,Corporate,1566.61,124.5,7,0.25,45.89
ORD-101280,2024-12-19,Central,Illinois,Chicago,Furniture,Chairs,Home Office,30,-2.47,2,0.3,9.29
ORD-101281,2024-05-17,West,Arizona,Phoenix,Furniture,Bookcases,Consumer,2106.22,-180.1,8,0.3,39.99
ORD-101282,2023-01-22,East,Maryland,Baltimore,Office Supplies,Binders,Home Office,572.73,106.06,8,0,42.94
ORD-101283,2025-03-05,West,Washington,Seattle,Office Supplies,Binders,Corporate,664.24,73.79,8,0.05,50.66
ORD-101284,2025-05-23,West,California,San Francisco,Technology,Accessories,Consumer,1351.15,290.3,4,0,31.85
ORD-101285,2023-12-28,Central,Illinois,Chicago,Furniture,Tables,Consumer,1554.45,154.11,8,0,24.8
ORD-101286,2023-02-18,Central,Missouri,St. Louis,Furniture,Furnishings,Consumer,1718.51,219.41,6,0,15.41
ORD-101287,2025-06-12,Central,Illinois,Chicago,Technology,Phones,Consumer,467.36,91.88,6,0.1,50.77
ORD-101288,2023-09-05,West,California,San Francisco,Technology,Accessories,Corporate,1942.8,194.6,8,0.2,43.76
ORD-101289,2024-01-15,Central,Illinois,Chicago,Office Supplies,Binders,Consumer,139.72,-3.0,3,0.25,10.76
ORD-101290,2023-01-25,West,Colorado,Denver,Office Supplies,Storage,Corporate,121.3,14.77,1,0.15,7.46
ORD-101291,2024-05-14,Central,Michigan,Detroit,Technology,Machines,Consumer,1269.62,245.23,4,0,14.55
ORD-101292,2025-11-10,East,New York,New York City,Furniture,Chairs,Corporate,948.7,2.92,4,0.25,21.13
ORD-101293,2024-04-06,South,Georgia,Atlanta,Technology,Machines,Consumer,1352.89,115.23,6,0.2,39.47
ORD-101294,2024-04-05,East,New Jersey,Newark,Office Supplies,Appliances,Corporate,170.06,21.92,3,0.1,15.54
ORD-101295,2023-06-03,Central,Indiana,Indianapolis,Technology,Machines,Consumer,321.7,68.6,2,0,13.51
ORD-101296,2025-08-09,South,Florida,Miami,Office Supplies,Storage,Home Office,120,-2.43,8,0.3,65.78
ORD-101297,2023-10-09,Central,Ohio,Columbus,Technology,Machines,Home Office,438.09,70.63,2,0.15,16.32
ORD-101298,2024-04-11,South,Florida,Miami,Technology,Accessories,Consumer,1578.09,298.76,5,0.1,30.62
ORD-101299,2025-04-22,South,Florida,Miami,Office Supplies,Appliances,Corporate,294.54,52.93,4,0.05,30.27
ORD-101300,2024-01-25,South,North Carolina,Charlotte,Office Supplies,Storage,Consumer,120,14.17,8,0.05,57.47
ORD-101301,2024-08-19,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Consumer,318.38,40.25,8,0.15,42.71
ORD-101302,2024-11-30,East,Massachusetts,Boston,Office Supplies,Binders,Consumer,631.42,-14.02,7,0.25,24.76
ORD-101303,2024-06-05,Central,Missouri,St. Louis,Office Supplies,Storage,Corporate,480.41,16.35,7,0.25,39.49
ORD-101304,2023-08-10,Central,Missouri,St. Louis,Furniture,Bookcases,Consumer,631.24,77.34,3,0,26.33
ORD-101305,2023-04-22,West,California,Los Angeles,Furniture,Chairs,Corporate,1054.75,-57.02,5,0.25,43.7
ORD-101306,2023-05-03,West,California,Los Angeles,Furniture,Bookcases,Consumer,847.63,38.01,4,0.1,27.9
ORD-101307,2024-06-30,South,Texas,Dallas,Technology,Phones,Corporate,1354.56,48.47,6,0.25,39.88
ORD-101308,2023-11-25,West,Colorado,Denver,Office Supplies,Storage,Corporate,86.22,13.98,2,0,13.69
ORD-101309,2024-05-10,Central,Indiana,Indianapolis,Technology,Accessories,Home Office,1448.97,176.29,5,0.15,42.63
ORD-101310,2025-03-02,Central,Michigan,Detroit,Technology,Phones,Home Office,1930.84,47.94,7,0.3,51.72
ORD-101311,2025-02-26,Central,Illinois,Chicago,Office Supplies,Storage,Consumer,120,4.68,8,0.2,44.95
ORD-101312,2025-03-05,Central,Indiana,Indianapolis,Technology,Copiers,Consumer,631.35,20.62,2,0.25,13.66
ORD-101313,2024-03-22,South,Florida,Miami,Furniture,Bookcases,Consumer,1288.42,-23.89,5,0.3,36.53
ORD-101314,2024-05-14,West,Arizona,Phoenix,Office Supplies,Binders,Consumer,265.19,11.74,6,0.2,34.62
ORD-101315,2025-07-01,Central,Illinois,Chicago,Furniture,Bookcases,Consumer,75,-6.81,5,0.3,20.17
ORD-101316,2025-11-25,East,New York,New York City,Furniture,Bookcases,Consumer,1726.39,265.24,4,0,15.45
ORD-101317,2023-04-13,South,Texas,Houston,Office Supplies,Storage,Consumer,445.4,57.06,5,0.05,23.41
ORD-101318,2025-12-02,West,California,San Francisco,Technology,Phones,Corporate,961.82,126.78,3,0.15,29.28
ORD-101319,2023-12-10,East,New York,New York City,Technology,Phones,Consumer,389.49,97.42,2,0,15.75
ORD-101320,2025-01-25,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Consumer,127.06,11.05,1,0.2,11.86
ORD-101321,2025-11-17,West,Colorado,Denver,Office Supplies,Binders,Consumer,254.59,32.91,3,0.05,22.29
ORD-101322,2025-01-22,South,Georgia,Atlanta,Technology,Machines,Consumer,482.14,62.48,2,0.1,16.48
ORD-101323,2023-03-28,West,Arizona,Phoenix,Technology,Phones,Consumer,1333.19,129.97,8,0.25,43.13
ORD-101324,2025-11-30,South,North Carolina,Charlotte,Office Supplies,Appliances,Corporate,229.68,35.09,7,0.05,39.99
ORD-101325,2023-03-16,East,New York,New York City,Office Supplies,Storage,Home Office,71.57,0.32,2,0.25,8.33
ORD-101326,2025-09-24,East,New York,New York City,Technology,Machines,Corporate,431.69,27.14,3,0.3,26.1
ORD-101327,2023-10-14,South,Georgia,Atlanta,Technology,Accessories,Consumer,1183.94,70.41,4,0.25,24.03
ORD-101328,2024-02-24,Central,Michigan,Detroit,Furniture,Chairs,Consumer,410.95,47.91,3,0,10.62
ORD-101329,2025-08-10,Central,Missouri,St. Louis,Technology,Copiers,Consumer,4403.78,-39.2,8,0.3,35.56
ORD-101330,2024-09-27,East,New York,New York City,Technology,Accessories,Corporate,1530.06,278.81,5,0,20.15
ORD-101331,2025-12-03,South,Texas,Houston,Furniture,Furnishings,Consumer,1037.14,-36.73,8,0.2,45.95
ORD-101332,2023-09-10,Central,Missouri,St. Louis,Furniture,Chairs,Corporate,504.41,71.36,2,0.05,13.29
ORD-101333,2025-06-19,South,Texas,Dallas,Technology,Accessories,Consumer,1443.72,299.23,7,0,62.22
ORD-101334,2024-02-03,Central,Indiana,Indianapolis,Technology,Machines,Corporate,912.7,60.91,3,0.25,14.86
ORD-101335,2024-03-07,West,California,Los Angeles,Technology,Phones,Consumer,1916.89,442.29,8,0.05,44.64
ORD-101336,2023-06-13,Central,Ohio,Columbus,Office Supplies,Storage,Home Office,202.67,13.55,5,0.2,23.93
ORD-101337,2023-11-15,South,North Carolina,Charlotte,Technology,Accessories,Corporate,788.68,100.48,7,0.15,50.99
ORD-101338,2025-04-08,West,Colorado,Denver,Furniture,Bookcases,Consumer,567.58,57.33,3,0.1,14.1
ORD-101339,2024-05-24,Central,Michigan,Detroit,Technology,Copiers,Consumer,875.87,176.77,7,0,46.03
ORD-101340,2023-05-16,South,Texas,Houston,Furniture,Furnishings,Corporate,669.38,-20.02,3,0.25,10.14
ORD-101341,2025-01-28,West,Washington,Seattle,Technology,Machines,Home Office,2634.31,399.04,8,0.1,64.57
ORD-101342,2024-08-09,East,Maryland,Baltimore,Technology,Copiers,Consumer,1000.47,94.33,6,0.25,18.23
ORD-101343,2023-06-18,West,California,San Francisco,Office Supplies,Appliances,Consumer,246.37,48.48,2,0.05,8.03
ORD-101344,2023-12-30,West,California,San Francisco,Furniture,Bookcases,Corporate,657.12,61.53,6,0,51.5
ORD-101345,2024-11-07,West,California,Los Angeles,Office Supplies,Binders,Home Office,75.14,14.14,1,0.05,12.27
ORD-101346,2025-10-01,West,Washington,Seattle,Office Supplies,Storage,Corporate,87.91,4.83,2,0.15,14.47
ORD-101347,2024-06-16,East,Maryland,Baltimore,Technology,Machines,Corporate,2259.08,474.5,5,0.05,40.86
ORD-101348,2025-01-04,South,Florida,Miami,Office Supplies,Appliances,Consumer,315.9,32.37,4,0.15,16.9
ORD-101349,2025-08-02,East,Pennsylvania,Philadelphia,Technology,Phones,Consumer,956.4,153.92,2,0.05,9.03
ORD-101350,2024-11-12,South,North Carolina,Charlotte,Technology,Machines,Consumer,1129.4,188.46,2,0.15,10.94
ORD-101351,2025-08-27,West,Washington,Seattle,Technology,Machines,Consumer,882.44,103.74,2,0.15,19.38
ORD-101352,2025-08-07,Central,Ohio,Columbus,Furniture,Tables,Corporate,1662.12,76.83,7,0.2,52.32
ORD-101353,2024-01-12,West,California,San Francisco,Furniture,Furnishings,Consumer,1816.46,129.24,6,0.1,34.81
ORD-101354,2024-07-23,East,Pennsylvania,Philadelphia,Furniture,Chairs,Corporate,2069.49,66.26,6,0.2,29.67
ORD-101355,2023-01-06,West,Arizona,Phoenix,Office Supplies,Paper,Consumer,210.48,19.0,6,0.15,51.36
ORD-101356,2024-02-07,Central,Illinois,Chicago,Furniture,Bookcases,Corporate,120,13.87,8,0,18.0
ORD-101357,2023-05-09,Central,Missouri,St. Louis,Furniture,Tables,Home Office,402.2,65.76,4,0,29.72
ORD-101358,2024-06-04,Central,Ohio,Columbus,Technology,Accessories,Consumer,2016.35,303.92,8,0.1,41.08
ORD-101359,2023-06-05,South,North Carolina,Charlotte,Office Supplies,Appliances,Consumer,356.25,12.11,5,0.3,19.97
ORD-101360,2024-08-11,West,California,San Francisco,Furniture,Bookcases,Consumer,139.8,21.2,4,0,13.23
ORD-101361,2024-05-17,Central,Illinois,Chicago,Technology,Accessories,Home Office,1345.07,161.28,5,0.15,44.21
ORD-101362,2024-02-22,East,Massachusetts,Boston,Technology,Copiers,Consumer,615.75,165.3,2,0,20.23
ORD-101363,2023-01-07,East,New York,New York City,Furniture,Tables,Consumer,952.29,-56.21,8,0.3,43.95
ORD-101364,2024-07-23,West,Washington,Seattle,Technology,Copiers,Consumer,1366.16,201.89,4,0.15,36.51
ORD-101365,2023-06-26,West,California,San Francisco,Technology,Copiers,Consumer,60,3.16,4,0.2,34.9
ORD-101366,2025-06-04,West,Colorado,Denver,Furniture,Tables,Consumer,1680.46,298.87,8,0,58.7
ORD-101367,2025-10-09,Central,Missouri,St. Louis,Furniture,Bookcases,Consumer,242.25,-9.32,1,0.2,11.15
ORD-101368,2025-02-01,South,Georgia,Atlanta,Office Supplies,Binders,Home Office,561.83,85.44,8,0,22.37
ORD-101369,2025-12-02,West,Colorado,Denver,Technology,Machines,Consumer,2287.19,165.01,6,0.2,36.56
ORD-101370,2025-05-21,South,Texas,Houston,Technology,Phones,Home Office,1112.72,173.49,3,0.15,30.48
ORD-101371,2024-07-28,South,Georgia,Atlanta,Technology,Copiers,Consumer,1055.86,283.3,5,0,23.97
ORD-101372,2023-07-10,East,Maryland,Baltimore,Office Supplies,Binders,Consumer,57.11,6.37,2,0.15,12.46
ORD-101373,2023-09-11,East,Maryland,Baltimore,Technology,Phones,Consumer,714.51,180.8,5,0,31.71
ORD-101374,2024-08-31,South,Texas,Houston,Furniture,Chairs,Consumer,2345.5,349.97,7,0,28.68
ORD-101375,2023-04-17,East,New York,New York City,Technology,Phones,Consumer,3460.22,229.33,8,0.25,31.8
ORD-101376,2024-05-22,West,Washington,Seattle,Technology,Accessories,Corporate,556.35,123.69,2,0,18.2
ORD-101377,2023-09-17,East,Maryland,Baltimore,Technology,Machines,Consumer,232.63,37.07,5,0.1,20.83
ORD-101378,2025-05-30,East,Maryland,Baltimore,Office Supplies,Appliances,Consumer,190.98,4.25,5,0.2,46.58
ORD-101379,2025-04-22,South,Florida,Miami,Technology,Phones,Corporate,676.73,146.51,5,0,19.19
ORD-101380,2024-06-02,East,Maryland,Baltimore,Technology,Phones,Home Office,424.02,89.68,4,0.05,17.46
ORD-101381,2024-05-26,West,California,Los Angeles,Office Supplies,Appliances,Consumer,248.39,49.35,4,0,31.08
ORD-101382,2023-01-29,Central,Illinois,Chicago,Furniture,Tables,Consumer,683.17,114.9,3,0,16.33
ORD-101383,2025-04-21,Central,Indiana,Indianapolis,Office Supplies,Storage,Consumer,310.32,2.88,4,0.25,35.36
ORD-101384,2024-05-12,Central,Missouri,St. Louis,Furniture,Furnishings,Consumer,136.66,-4.21,1,0.25,6.93
ORD-101385,2023-05-03,Central,Indiana,Indianapolis,Furniture,Tables,Consumer,1154.03,-3.79,5,0.25,29.06
ORD-101386,2025-12-20,West,Colorado,Denver,Furniture,Bookcases,Consumer,967.86,-84.12,4,0.3,35.19
ORD-101387,2025-09-03,Central,Ohio,Columbus,Technology,Machines,Consumer,923.79,18.12,3,0.3,30.22
ORD-101388,2025-11-09,East,New York,New York City,Furniture,Bookcases,Corporate,375.56,26.32,2,0.15,15.23
ORD-101389,2024-09-27,Central,Illinois,Chicago,Technology,Phones,Consumer,1094.03,223.16,5,0.05,46.71
ORD-101390,2023-01-07,East,New York,New York City,Furniture,Furnishings,Corporate,254.09,-22.26,1,0.3,7.26
ORD-101391,2024-09-19,Central,Ohio,Columbus,Office Supplies,Storage,Corporate,147.75,2.76,7,0.2,38.62
ORD-101392,2024-02-06,East,Massachusetts,Boston,Technology,Copiers,Consumer,60,5.66,4,0.2,23.06
ORD-101393,2023-02-03,West,California,Los Angeles,Office Supplies,Paper,Consumer,75.29,11.24,1,0,13.43
ORD-101394,2025-06-22,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Consumer,200.79,32.75,2,0,20.85
ORD-101395,2025-04-17,West,Washington,Seattle,Office Supplies,Appliances,Home Office,101.61,15.08,2,0,11.5
ORD-101396,2024-05-08,West,Arizona,Phoenix,Office Supplies,Storage,Corporate,87.11,1.61,1,0.3,8.01
ORD-101397,2025-04-23,South,Texas,Houston,Technology,Accessories,Home Office,2034.12,239.62,5,0.2,31.97
ORD-101398,2023-12-03,West,California,Los Angeles,Office Supplies,Binders,Corporate,260.13,47.22,4,0.05,17.56
ORD-101399,2023-04-03,East,Pennsylvania,Philadelphia,Technology,Accessories,Consumer,2740.2,411.95,8,0.05,57.64
ORD-101400,2024-02-23,South,Florida,Miami,Office Supplies,Appliances,Consumer,159.34,23.92,2,0.05,8.11
ORD-101401,2025-02-06,West,Colorado,Denver,Technology,Machines,Consumer,709.88,155.55,3,0,24.19
ORD-101402,2023-12-07,South,North Carolina,Charlotte,Office Supplies,Storage,Home Office,255.19,41.04,3,0.1,18.42
ORD-101403,2025-06-30,South,Florida,Miami,Furniture,Tables,Home Office,207.45,-4.47,1,0.3,12.62
ORD-101404,2023-08-25,East,New York,New York City,Technology,Phones,Corporate,2208.95,336.32,7,0.05,24.31
ORD-101405,2024-04-19,East,Pennsylvania,Philadelphia,Technology,Phones,Consumer,280.37,29.72,2,0.15,15.68
ORD-101406,2024-01-01,West,Arizona,Phoenix,Furniture,Tables,Consumer,1136.72,155.29,4,0,28.5
ORD-101407,2023-05-27,Central,Indiana,Indianapolis,Technology,Copiers,Consumer,1648.62,410.33,5,0,39.8
ORD-101408,2023-02-19,West,California,Los Angeles,Furniture,Tables,Corporate,351.82,53.45,2,0,14.73
ORD-101409,2023-07-21,Central,Indiana,Indianapolis,Office Supplies,Storage,Consumer,44.49,1.96,1,0.2,7.31
ORD-101410,2025-10-29,South,Florida,Miami,Furniture,Tables,Consumer,45,-3.56,3,0.3,20.47
ORD-101411,2023-06-06,East,Pennsylvania,Philadelphia,Furniture,Chairs,Consumer,2258.82,212.27,8,0,19.74
ORD-101412,2024-06-19,East,New Jersey,Newark,Furniture,Bookcases,Consumer,1032.71,97.04,5,0.05,32.21
ORD-101413,2024-04-27,Central,Michigan,Detroit,Furniture,Tables,Home Office,780.03,99.97,6,0.05,29.76
ORD-101414,2023-03-27,West,Arizona,Phoenix,Technology,Machines,Consumer,853.43,34.67,7,0.3,54.04
ORD-101415,2023-02-04,East,Pennsylvania,Philadelphia,Technology,Phones,Consumer,437.98,69.04,1,0.15,7.37
